quest_id,audit_status,quest_xml,source_file,source_node,target_node,npc_id,action_id,page_id,page_name,page_actions,template_type,template_rows,evidence_source,unresolved_reason,decision,blocker,evidence_gaps
3076,CLIENT_PAGE_UNREACHED,quests/3076.xml,QUEST_Q3076.html,,,,1008,1004,quest_refuse_1,FINISH_DIALOG,data_driven_quest,1,QUEST_Q3076.html#quest_refuse_1 page-order=4 sha256=826b29009d8b9fd0470683e7c6ef67103786adf93fabb11c91ceaf3f8db4d021,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,accept/start flow for this NPC set lacks a unique contract start NPC or handler registration; cannot prove which dialog route shows the page,"unique start NPC / start-page evidence (contract start_npc_ids or handler addOnQuestStart) required; retail template simple_talk: acquire Elektra, reward Elektra, item_check=1"
3085,CLIENT_PAGE_UNREACHED,quests/3085.xml,QUEST_Q3085.html,,,,1009,2375,select5,SELECT_QUEST_REWARD,data_driven_quest,1,QUEST_Q3085.html#select5 page-order=8 sha256=57bc42f15732b4b9299f327c8d15946cadfaff2c4e240b0c5178835f656de0ab,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select5 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Shugo_LF2a_1, reward Shugo_LF2a_16, per-var talk npcs [talk_npc1:LF2a_TreasureBox_Q3086]"
3086,CLIENT_PAGE_UNREACHED,quests/3086.xml,QUEST_Q3086.html,,,,1009,2375,select5,SELECT_QUEST_REWARD,data_driven_quest,1,QUEST_Q3086.html#select5 page-order=6 sha256=da93b5a83ed6ec82db6c4eebf4e506a64f6e4a6e43885d20ead49a82b20d0b1c,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select5 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Shugo_LF2a_16, reward Talos, per-var talk npcs [talk_npc1:LF2a_TreasureBox_Q3087]"
3087,CLIENT_PAGE_UNREACHED,quests/3087.xml,QUEST_Q3087.html,,,,1009,2375,select5,SELECT_QUEST_REWARD,data_driven_quest,1,QUEST_Q3087.html#select5 page-order=7 sha256=314eff46bb0705d8f6d6fc1c336c4bc25d92c4cb046a9638474d3a4265a38a31,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select5 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire LF2A_NPC_Morati, reward LF2A_NPC_Morati, item_check=1"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1012 1097 1182,1003,quest_accept_1,SELECT1_1+SELECT1_2+SELECT1_3,,0,QUEST_Q3088.html#quest_accept_1 page-order=3 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,accept/start flow for this NPC set lacks a unique contract start NPC or handler registration; cannot prove which dialog route shows the page,unique start NPC / start-page evidence (contract start_npc_ids or handler addOnQuestStart) required; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1008,1004,quest_refuse_1,FINISH_DIALOG,,0,QUEST_Q3088.html#quest_refuse_1 page-order=4 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,accept/start flow for this NPC set lacks a unique contract start NPC or handler registration; cannot prove which dialog route shows the page,unique start NPC / start-page evidence (contract start_npc_ids or handler addOnQuestStart) required; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1012 1097 1182,1011,select1,SELECT1_1+SELECT1_2+SELECT1_3,,0,QUEST_Q3088.html#select1 page-order=5 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select1 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1011 10000,1012,select1_1,SELECT1+SETPRO1,,0,QUEST_Q3088.html#select1_1 page-order=6 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select1_1 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1011 10002,1097,select1_2,SELECT1+SETPRO3,,0,QUEST_Q3088.html#select1_2 page-order=7 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select1_2 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1011 10006,1182,select1_3,SELECT1+SETPRO7,,0,QUEST_Q3088.html#select1_3 page-order=8 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,page family needs per-quest handler/template evidence,no in-repo evidence maps this page to a dialog route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1008,1267,select1_4,FINISH_DIALOG,,0,QUEST_Q3088.html#select1_4 page-order=9 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,page family needs per-quest handler/template evidence,no in-repo evidence maps this page to a dialog route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1009,1693,select3,SELECT_QUEST_REWARD,,0,QUEST_Q3088.html#select3 page-order=12 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select3 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,2035,2034,select4,SELECT4_1,,0,QUEST_Q3088.html#select4 page-order=14 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select4 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,10003,2035,select4_1,SETPRO4,,0,QUEST_Q3088.html#select4_1 page-order=15 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select4_1 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,2376,2375,select5,SELECT5_1,,0,QUEST_Q3088.html#select5 page-order=16 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select5 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,2377,2376,select5_1,SELECT5_1_1,,0,QUEST_Q3088.html#select5_1 page-order=17 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select5_1 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,10004,2377,select5_1_1,SETPRO5,,0,QUEST_Q3088.html#select5_1_1 page-order=18 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,page family needs per-quest handler/template evidence,no in-repo evidence maps this page to a dialog route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,2717,2716,select6,SELECT6_1,,0,QUEST_Q3088.html#select6 page-order=19 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select6 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,10005,2717,select6_1,SETPRO6,,0,QUEST_Q3088.html#select6_1 page-order=20 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select6_1 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1009,3057,select7,SELECT_QUEST_REWARD,,0,QUEST_Q3088.html#select7 page-order=21 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select7 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,3399,3398,select8,SELECT8_1,,0,QUEST_Q3088.html#select8 page-order=23 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select8 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,10007,3399,select8_1,SETPRO8,,0,QUEST_Q3088.html#select8_1 page-order=24 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select8_1 belongs to an unused flow variant,unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1009,3739,select9,SELECT_QUEST_REWARD,,0,QUEST_Q3088.html#select9 page-order=25 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798202); client page select9 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1008,3825,select9_2,FINISH_DIALOG,,0,QUEST_Q3088.html#select9_2 page-order=27 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,EVIDENCE_BLOCKED,page family needs per-quest handler/template evidence,no in-repo evidence maps this page to a dialog route; no unique FULL legacy contract row
3088,CLIENT_PAGE_UNREACHED,quests/3088.xml,QUEST_Q3088.html,,,,1002 1003,4,ask_quest_accept,QUEST_ACCEPT_1+QUEST_REFUSE_1,,0,QUEST_Q3088.html#ask_quest_accept page-order=2 sha256=55efc16db3763f169814d570a7ab8930090356de00e917b44ae102b576771af9,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,standard NPC_START expansion routes ASK_QUEST_ACCEPT to page 4; dialog order reached in runtime IR,no unique FULL legacy contract row
3093,CLIENT_PAGE_UNREACHED,quests/3093.xml,QUEST_Q3093.html,,,,1694,1693,select3,SELECT3_1,data_driven_quest,1,QUEST_Q3093.html#select3 page-order=8 sha256=6c8c213acb41182bca08364a5beaa63ff47a0fb9c3a80640a7e6b85d2cecb4a8,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Utisda, reward Shugo_LF2a_11, per-var talk npcs [talk_npc1:Shugo_LF2a_10]; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3093,CLIENT_PAGE_UNREACHED,quests/3093.xml,QUEST_Q3093.html,,,,10001,1694,select3_1,SETPRO2,data_driven_quest,1,QUEST_Q3093.html#select3_1 page-order=9 sha256=6c8c213acb41182bca08364a5beaa63ff47a0fb9c3a80640a7e6b85d2cecb4a8,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Utisda, reward Shugo_LF2a_11, per-var talk npcs [talk_npc1:Shugo_LF2a_10]; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3093,CLIENT_PAGE_UNREACHED,quests/3093.xml,QUEST_Q3093.html,,,,2035,2034,select4,SELECT4_1,data_driven_quest,1,QUEST_Q3093.html#select4 page-order=10 sha256=6c8c213acb41182bca08364a5beaa63ff47a0fb9c3a80640a7e6b85d2cecb4a8,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select4 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Utisda, reward Shugo_LF2a_11, per-var talk npcs [talk_npc1:Shugo_LF2a_10]; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3093,CLIENT_PAGE_UNREACHED,quests/3093.xml,QUEST_Q3093.html,,,,10002,2035,select4_1,SETPRO3,data_driven_quest,1,QUEST_Q3093.html#select4_1 page-order=11 sha256=6c8c213acb41182bca08364a5beaa63ff47a0fb9c3a80640a7e6b85d2cecb4a8,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select4_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Utisda, reward Shugo_LF2a_11, per-var talk npcs [talk_npc1:Shugo_LF2a_10]"
3093,CLIENT_PAGE_UNREACHED,quests/3093.xml,QUEST_Q3093.html,,,,1009,2375,select5,SELECT_QUEST_REWARD,data_driven_quest,1,QUEST_Q3093.html#select5 page-order=12 sha256=6c8c213acb41182bca08364a5beaa63ff47a0fb9c3a80640a7e6b85d2cecb4a8,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select5 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Utisda, reward Shugo_LF2a_11, per-var talk npcs [talk_npc1:Shugo_LF2a_10]"
3095,CLIENT_PAGE_UNREACHED,quests/3095.xml,QUEST_Q3095.html,,,,1008,4,ask_quest_accept,FINISH_DIALOG,item_order,1,QUEST_Q3095.html#ask_quest_accept page-order=1 sha256=5aedbc2865db0a582fc657e4aeed83ab04ff24128bcf879b8441457e9805e537,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,item-start flow modelled via use-item/item-play route; dialog-only audit walk cannot reach page 4,"retail template simple_use_item: acquire , reward Creusa, per-var talk npcs [talk_npc1:Jucleas]"
3122,CLIENT_PAGE_UNREACHED,quests/3122.xml,quest_q3122.html,,,,20000 20001,4762,select_none,QUEST_ACCEPT_SIMPLE+QUEST_REFUSE_SIMPLE,,0,quest_q3122.html#select_none page-order=1 sha256=4dbef269c96db18ed8335ba61a8aa0baecda415b3de9b18e80d11862fd9aab65,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,quest auto-starts via enter-zone; NONE state is free of dialog routes and client accept pages are unused template assets,proven auto-start (enter-zone); client accept pages are unused assets; client data-driven evidence present but NPC names unresolved; no unique FULL legacy contract row
3123,CLIENT_PAGE_UNREACHED,quests/3123.xml,quest_q3123.html,,,,20000 20001,4762,select_none,QUEST_ACCEPT_SIMPLE+QUEST_REFUSE_SIMPLE,,0,quest_q3123.html#select_none page-order=1 sha256=002ac1c456584ff46b0f41e6aa0234737913cf10bab29149c9854554c77fed34,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,quest auto-starts via enter-zone; NONE state is free of dialog routes and client accept pages are unused template assets,proven auto-start (enter-zone); client accept pages are unused assets; client data-driven evidence present but NPC names unresolved; no unique FULL legacy contract row
3205,CLIENT_PAGE_UNREACHED,quests/3205.xml,QUEST_Q3205.html,,,,1008,1003,quest_accept_1,FINISH_DIALOG,,0,QUEST_Q3205.html#quest_accept_1 page-order=3 sha256=9d4543b891a5aa5c092d258db7aec9f60a7b971360dc35af53aff1e62a527091,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,quest auto-starts via level-up; NONE state is free of dialog routes and client accept pages are unused template assets,proven auto-start (level-up); client accept pages are unused assets; no unique FULL legacy contract row
3205,CLIENT_PAGE_UNREACHED,quests/3205.xml,QUEST_Q3205.html,,,,1008,1004,quest_refuse_1,FINISH_DIALOG,,0,QUEST_Q3205.html#quest_refuse_1 page-order=4 sha256=9d4543b891a5aa5c092d258db7aec9f60a7b971360dc35af53aff1e62a527091,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,quest auto-starts via level-up; NONE state is free of dialog routes and client accept pages are unused template assets,proven auto-start (level-up); client accept pages are unused assets; no unique FULL legacy contract row
3205,CLIENT_PAGE_UNREACHED,quests/3205.xml,QUEST_Q3205.html,,,,1002 1003,4,ask_quest_accept,QUEST_ACCEPT_1+QUEST_REFUSE_1,,0,QUEST_Q3205.html#ask_quest_accept page-order=2 sha256=9d4543b891a5aa5c092d258db7aec9f60a7b971360dc35af53aff1e62a527091,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,quest auto-starts via level-up; NONE state is free of dialog routes and client accept pages are unused template assets,proven auto-start (level-up); client accept pages are unused assets; no unique FULL legacy contract row
3205,CLIENT_PAGE_UNREACHED,quests/3205.xml,QUEST_Q3205.html,,,,1007,4762,select_none,ASK_QUEST_ACCEPT,,0,QUEST_Q3205.html#select_none page-order=1 sha256=9d4543b891a5aa5c092d258db7aec9f60a7b971360dc35af53aff1e62a527091,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,quest auto-starts via level-up; NONE state is free of dialog routes and client accept pages are unused template assets,proven auto-start (level-up); client accept pages are unused assets; no unique FULL legacy contract row
3209,CLIENT_PAGE_UNREACHED,quests/3209.xml,QUEST_Q3209.html,,,,1353,1352,select2,SELECT2_1,data_driven_quest,1,QUEST_Q3209.html#select2 page-order=5 sha256=7c9558fd983566f1929f59b7538b3b6a40c46469666ab196b7ced3f643d89230,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire LF3_Konaching_E, reward LF3_Konaching_E, item_check=1; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3209,CLIENT_PAGE_UNREACHED,quests/3209.xml,QUEST_Q3209.html,,,,10000,1353,select2_1,SETPRO1,data_driven_quest,1,QUEST_Q3209.html#select2_1 page-order=6 sha256=7c9558fd983566f1929f59b7538b3b6a40c46469666ab196b7ced3f643d89230,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire LF3_Konaching_E, reward LF3_Konaching_E, item_check=1; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3217,CLIENT_PAGE_UNREACHED,quests/3217.xml,QUEST_Q3217.html,,,,10255,10000,check_user_item_ok,SET_SUCCEED,,0,QUEST_Q3217.html#check_user_item_ok page-order=6 sha256=d65545146d65d707299bf14a0ad6a5143288c953421b3a00dcc77055b174124e,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; no unique FULL legacy contract row
3217,CLIENT_PAGE_UNREACHED,quests/3217.xml,QUEST_Q3217.html,,,,1008,10001,check_user_item_fail,FINISH_DIALOG,,0,QUEST_Q3217.html#check_user_item_fail page-order=7 sha256=d65545146d65d707299bf14a0ad6a5143288c953421b3a00dcc77055b174124e,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,5.8 live client trace proves action 39 transitions straight to reward page 5; check_user_item_ok/fail are unused client template assets,proven by 5.8 client trace (quest 1117 lifecycle): direct reward window transition; no unique FULL legacy contract row
3217,CLIENT_PAGE_UNREACHED,quests/3217.xml,QUEST_Q3217.html,,,,39,1011,select1,CHECK_USER_HAS_QUEST_ITEM,,0,QUEST_Q3217.html#select1 page-order=5 sha256=d65545146d65d707299bf14a0ad6a5143288c953421b3a00dcc77055b174124e,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,XML implements report/completion via dialog (npc=798335); client page select1 belongs to an unused flow variant,"unused client flow variant; XML implements verified report/complete route; no unique FULL legacy contract row; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3218,CLIENT_PAGE_UNREACHED,quests/3218.xml,QUEST_Q3218.html,,,,1353,1352,select2,SELECT2_1,data_driven_quest,1,QUEST_Q3218.html#select2 page-order=6 sha256=8e0b3d3877fec9b1807914be8d76b68aa6802ab340fc1b134a3919746b3271a1,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Graa, reward Shulack_LF3_01; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3218,CLIENT_PAGE_UNREACHED,quests/3218.xml,QUEST_Q3218.html,,,,10000,1353,select2_1,SETPRO1,data_driven_quest,1,QUEST_Q3218.html#select2_1 page-order=7 sha256=8e0b3d3877fec9b1807914be8d76b68aa6802ab340fc1b134a3919746b3271a1,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select2_1 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Graa, reward Shulack_LF3_01; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3319,CLIENT_PAGE_UNREACHED,quests/3319.xml,quest_q3319.html,,,,1009,2375,select5,SELECT_QUEST_REWARD,data_driven_quest,1,quest_q3319.html#select5 page-order=7 sha256=1a3c9a5b2e6f6f080c2921e7f21438d25061ee09b7157ee7d7d0f7c48dc35d76,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select5 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire octavia, reward octavia, item_check=1"
3547,CLIENT_PAGE_UNREACHED,quests/3547.xml,quest_q3547.html,,,,20002,2375,select5,CHECK_USER_HAS_QUEST_ITEM_SIMPLE,data_driven_quest,1,quest_q3547.html#select5 page-order=4 sha256=ce3f517cc6ffbe48fac9af091d736d1be18f72f983404d07a7a5e0a590a1f828,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select5 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire Barsita, reward Barsita, item_check=1"
3711,CLIENT_PAGE_UNREACHED,quests/3711.xml,QUEST_Q3711.html,,,,1009,1693,select3,SELECT_QUEST_REWARD,data_driven_quest,1,QUEST_Q3711.html#select3 page-order=10 sha256=4b3ef30d81cc724162c67b60adc48ed552d17ea0ae3353076e84e745cca8fdc0,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select3 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; story chain root unreached; wire order = chain root first (started QUEST_SELECT / NPC_REPORT page), then page turns"
3920,CLIENT_PAGE_UNREACHED,quests/3920.xml,QUEST_Q3920.html,,,,1009,2375,select5,SELECT_QUEST_REWARD,data_driven_quest,1,QUEST_Q3920.html#select5 page-order=6 sha256=6ff1619d96f4f5ab54364ecc9ff1d7c11cf012bfc1d9120ce4bf9c3009125904,active page is absent from compiled IR responses; no current path identifies its NPC or state,INTENTIONAL_CLIENT_ONLY,contract implements report via page 10002 (SELECT_QUEST_REWARD at REWARD); client page select5 belongs to an unused flow variant,"unused client flow variant; contract cites the implemented page; retail template simple_talk: acquire LF3_Soraringring_E, reward LF3_Soraringring_E"
