25637	RESIDUAL_COUNTER	stage=0->1 var1<3 event=dialog 806102 SELECT_QUEST_REWARD source=started target=reward
25639	RESIDUAL_COUNTER	stage=0->1 var1<3 event=dialog 731685 SELECT_QUEST_REWARD source=started target=reward
25639	RESIDUAL_COUNTER	stage=0->1 var1<3 event=dialog 806102 SELECT_QUEST_REWARD source=started target=reward
25680	MISSING_FIELD	stage=2 var1 limit=1 not declared
25693	RESIDUAL_COUNTER	stage=0->1 var1<10 event=dialog 806116 SELECT_QUEST_REWARD source=started target=reward
25694	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806802 SELECT_QUEST_REWARD source=started target=reward
25695	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806802 SELECT_QUEST_REWARD source=started target=reward
25696	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806803 SELECT_QUEST_REWARD source=started target=reward
25697	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806803 SELECT_QUEST_REWARD source=started target=reward
25699	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806804 SELECT_QUEST_REWARD source=started target=reward
25700	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806805 SELECT_QUEST_REWARD source=started target=reward
25701	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806805 SELECT_QUEST_REWARD source=started target=reward
25702	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806806 SELECT_QUEST_REWARD source=started target=reward
25703	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806806 SELECT_QUEST_REWARD source=started target=reward
25704	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806807 SELECT_QUEST_REWARD source=started target=reward
25705	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806807 SELECT_QUEST_REWARD source=started target=reward
25706	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806808 SELECT_QUEST_REWARD source=started target=reward
25707	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806808 SELECT_QUEST_REWARD source=started target=reward
25708	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806809 SELECT_QUEST_REWARD source=started target=reward
25709	RESIDUAL_COUNTER	stage=0->1 var1<5 event=dialog 806809 SELECT_QUEST_REWARD source=started target=reward
26804	MISSING_FIELD	stage=0 var1 limit=1 not declared
26822	MISSING_FIELD	stage=5 var1 limit=1 not declared
26824	MISSING_FIELD	stage=0 var1 limit=1 not declared
26826	MISSING_FIELD	stage=0 var1 limit=1 not declared
26836	MISSING_FIELD	stage=8 var2 limit=1 not declared
26836	MISSING_FIELD	stage=13 var1 limit=1 not declared
26837	MISSING_FIELD	stage=0 var1 limit=1 not declared
26839	MISSING_FIELD	stage=1 var1 limit=1 not declared
26974	MISSING_FIELD	stage=0 var1 limit=1 not declared
26986	MISSING_FIELD	stage=0 var1 limit=1 not declared
27510	DIRTY_COUNTING_ENTRY	stage=2->3 var2<1 event=enter-world source=s2 target=s3
27525	RESIDUAL_COUNTER	stage=1->2 var1<1 event=kill-npc 248382 source=s1 target=s2
27525	DIRTY_COUNTING_ENTRY	stage=0->1 var1<1 event=enter-zone source=started target=s1
27525	RESIDUAL_COUNTER	stage=2->3 var1<1 event=kill-npc 248395 248423 248424 248425 248426 source=s2 target=s3
27525	DIRTY_COUNTING_ENTRY	stage=1->2 var1<1 event=kill-npc 248382 source=s1 target=s2
27525	RESIDUAL_COUNTER	stage=4->5 var1<1 event=kill-npc 248013 source=s4 target=reward
27525	DIRTY_COUNTING_ENTRY	stage=3->4 var1<1 event=enter-zone source=s3 target=s4
27526	MISSING_FIELD	stage=0 var1 limit=1 not declared
27540	MISSING_FIELD	stage=2 var1 limit=1 not declared
27540	MISSING_FIELD	stage=3 var1 limit=1 not declared
27541	MISSING_FIELD	stage=0 var3 limit=1 not declared
27551	RESIDUAL_COUNTER	stage=2->3 var2<10 event=kill-npc 248015 248016 248017 248018 248019 248020 248021 248022 248023 248024 source=s2 target=s3
27551	DIRTY_COUNTING_ENTRY	stage=1->2 var2<10 event=dialog 835783 SETPRO2 source=s1 target=s2
27551	RESIDUAL_COUNTER	stage=3->4 var1<1 event=kill-npc 248025 source=s3 target=s4
27552	MISSING_FIELD	stage=0 var1 limit=1 not declared
2869	MISSING_FIELD	stage=0 var2 limit=6 not declared
28741	RESIDUAL_COUNTER	stage=0->1 var1<50 event=kill-npc 236018 236019 236020 236021 236096 236097 236098 source=started target=reward
28930	MISSING_FIELD	stage=2 var1 limit=1 not declared
28930	MISSING_FIELD	stage=3 var1 limit=1 not declared
28930	MISSING_FIELD	stage=4 var1 limit=1 not declared
28931	DIRTY_COUNTING_ENTRY	stage=0->1 var1<2 event=get-item source=started target=s1
28952	MISSING_FIELD	stage=0 var4 limit=1 not declared
28990	MISSING_FIELD	stage=1 var2 limit=1 not declared
28990	MISSING_FIELD	stage=2 var1 limit=1 not declared
28992	MISSING_FIELD	stage=1 var2 limit=1 not declared
28992	MISSING_FIELD	stage=2 var1 limit=1 not declared
28996	MISSING_FIELD	stage=2 var2 limit=1 not declared
28996	MISSING_FIELD	stage=4 var1 limit=1 not declared
29673	MISSING_FIELD	stage=0 var1 limit=1 not declared
29674	MISSING_FIELD	stage=0 var1 limit=1 not declared
29675	MISSING_FIELD	stage=0 var1 limit=1 not declared
29676	MISSING_FIELD	stage=0 var1 limit=1 not declared
29680	MISSING_FIELD	stage=0 var1 limit=1 not declared
29681	MISSING_FIELD	stage=0 var1 limit=1 not declared
29682	MISSING_FIELD	stage=0 var1 limit=1 not declared
30514	MISSING_FIELD	stage=0 var2 limit=1 not declared
30564	MISSING_FIELD	stage=0 var2 limit=1 not declared
30566	MISSING_FIELD	stage=0 var1 limit=1 not declared
3122	MISSING_FIELD	stage=0 var1 limit=1 not declared
3122	MISSING_FIELD	stage=1 var1 limit=1 not declared
3122	MISSING_FIELD	stage=2 var1 limit=1 not declared
3122	MISSING_FIELD	stage=3 var1 limit=1 not declared
3122	MISSING_FIELD	stage=4 var1 limit=1 not declared
3122	MISSING_FIELD	stage=5 var1 limit=1 not declared
3123	MISSING_FIELD	stage=0 var1 limit=1 not declared
3123	MISSING_FIELD	stage=1 var1 limit=1 not declared
3123	MISSING_FIELD	stage=2 var1 limit=1 not declared
3123	MISSING_FIELD	stage=3 var1 limit=1 not declared
3123	MISSING_FIELD	stage=4 var1 limit=1 not declared
3123	MISSING_FIELD	stage=5 var1 limit=1 not declared
36531	MISSING_FIELD	stage=0 var1 limit=1 not declared
36539	MISSING_FIELD	stage=0 var1 limit=1 not declared
36540	MISSING_FIELD	stage=0 var1 limit=1 not declared
36541	MISSING_FIELD	stage=0 var1 limit=1 not declared
36542	MISSING_FIELD	stage=0 var1 limit=1 not declared
36543	MISSING_FIELD	stage=0 var1 limit=1 not declared
36544	MISSING_FIELD	stage=0 var1 limit=1 not declared
36545	MISSING_FIELD	stage=0 var1 limit=1 not declared
36546	MISSING_FIELD	stage=0 var1 limit=1 not declared
36547	MISSING_FIELD	stage=0 var1 limit=1 not declared
36548	MISSING_FIELD	stage=0 var1 limit=1 not declared
4122	MISSING_FIELD	stage=0 var1 limit=1 not declared
4122	MISSING_FIELD	stage=1 var1 limit=1 not declared
4122	MISSING_FIELD	stage=2 var1 limit=1 not declared
4122	MISSING_FIELD	stage=3 var1 limit=1 not declared
4122	MISSING_FIELD	stage=4 var1 limit=1 not declared
4122	MISSING_FIELD	stage=5 var1 limit=1 not declared
4123	MISSING_FIELD	stage=0 var1 limit=1 not declared
4123	MISSING_FIELD	stage=1 var1 limit=1 not declared
4123	MISSING_FIELD	stage=2 var1 limit=1 not declared
4123	MISSING_FIELD	stage=3 var1 limit=1 not declared
4123	MISSING_FIELD	stage=4 var1 limit=1 not declared
4123	MISSING_FIELD	stage=5 var1 limit=1 not declared
46532	MISSING_FIELD	stage=0 var1 limit=1 not declared
50126	MISSING_FIELD	stage=0 var1 limit=1 not declared
50127	MISSING_FIELD	stage=0 var1 limit=1 not declared
51126	MISSING_FIELD	stage=0 var1 limit=1 not declared
51127	MISSING_FIELD	stage=0 var1 limit=1 not declared
