怪物ID:200000 名字:str_npc_no_name
怪物ID:200001 名字:str_npc_no_name
怪物ID:201000 名字:自爆虫      STR值：STR_SUMMONHOMING_TEST
怪物ID:217289 名字:活体实验室卫兵      STR值：STR_IDF4RE_DRA_03_IRONGOLEM_KNMD_55_AE
怪物ID:217290 名字:虚脱的第55德拉坎战斗士官      STR值：STR_IDYUN_DRAKANFI_WEAK_60_AE
怪物ID:217291 名字:虚脱的第55希卡拉狙击军官      STR值：STR_IDYUN_DRAKANRIDER_WEAK_60_AE
怪物ID:217292 名字:虚脱的第55帕卡提战斗军官      STR值：STR_IDYUN_DRAKANSTRIDER_WEAK_60_AE
怪物ID:217293 名字:虚脱的第55战斗军官      STR值：STR_IDYUN_DRAKANSTRIDERFALLOFF_WEAK_60_AE
怪物ID:217294 名字:巴萨尔提军团攻城兵器      STR值：STR_IDYUN_SIEGEWEAPON_WEAK_60_AE
怪物ID:217295 名字:第55德拉坎精锐战斗士官      STR值：STR_IDYUN_DRAKANFI_60_AE
怪物ID:217296 名字:第55德拉坎精锐魔法士官      STR值：STR_IDYUN_DRAKANWI_60_AE
怪物ID:217297 名字:第55德拉坎精锐杀手士官      STR值：STR_IDYUN_DRAKANCLEW_60_AE
怪物ID:217298 名字:第55希卡拉精锐狙击士官      STR值：STR_IDYUN_DRAKANRIDER_60_AE
怪物ID:217299 名字:第55帕卡提精锐战斗军官      STR值：STR_IDYUN_DRAKANSTRIDER_60_AE
怪物ID:217300 名字:第55德拉坎精锐战斗军官      STR值：STR_IDYUN_DRAKANSTRIDERFALLOFF_60_AE
怪物ID:217301 名字:第55活体兵器吉塔拉兹      STR值：STR_IDYUN_LIZARDBOMBERMAN_60_AE
怪物ID:217302 名字:红色爆炸虫      STR值：STR_IDYUN_LITTLESPALLER_60_AE
怪物ID:217303 名字:魔法大剑      STR值：STR_IDYUN_MAGICALSWORD_60_AE
怪物ID:217304 名字:魔法斧      STR值：STR_IDYUN_MAGICALAXE_60_AE
怪物ID:217305 名字:魔法长弓      STR值：STR_IDYUN_MAGICALBOW_60_AE
怪物ID:217306 名字:巴萨尔提军团攻城兵器      STR值：STR_IDYUN_SIEGEWEAPON_60_AE
怪物ID:217307 名字:活体兵器赞塔拉兹      STR值：STR_IDYUN_NMD_1NAMED_60_AH
怪物ID:217308 名字:爆炸虫塔罗特兰      STR值：STR_IDYUN_NMD_2NAMED_60_AH
怪物ID:217309 名字:伏击队长拉斯塔      STR值：STR_IDYUN_NMD_3NAMED_60_AH
怪物ID:217310 名字:伏击队长拉斯塔      STR值：STR_IDYUN_NMD_4NAMED_60_AH
怪物ID:217311 名字:爆破专家库哈拉      STR值：STR_IDYUN_NMD_5NAMED_60_AH
怪物ID:217312 名字:帕卡提训练师尼夏卡      STR值：STR_IDYUN_NMD_6NAMED_60_AH
怪物ID:217313 名字:军团长巴萨尔提      STR值：STR_IDYUN_NMD_7NAMED_60_AH
怪物ID:217314 名字:次元破坏者康佩      STR值：STR_IDYUN_NMD_8NAMED_60_AH
怪物ID:217315 名字:疯狂的乌玛塔      STR值：STR_IDYUN_NMD_PORTALFI_60_AE
怪物ID:217316 名字:快速的库扎拉      STR值：STR_IDYUN_NMD_PORTALCLEW_60_AE
怪物ID:217317 名字:巧妙的乌帕迪      STR值：STR_IDYUN_NMD_PORTALWI_60_AE
怪物ID:217318 名字:狂奔的第55德拉坎战斗士官      STR值：STR_IDYUN_DRAKANFI_RUN_60_AE
怪物ID:217319 名字:狂暴的第55德拉坎战斗士官      STR值：STR_IDYUN_DRAKANFI_HIT_60_AE
怪物ID:217320 名字:剧毒克里汀      STR值：STR_IDYUN_SNAKE_1_N
怪物ID:217321 名字:毒牙斯卡皮      STR值：STR_IDYUN_BUG_1_N
怪物ID:217322 名字:酷酷      STR值：STR_IDYUN_CHICKEN_1_N
怪物ID:217323 名字:菲斯勒      STR值：STR_IDYUN_GOAT_1_N
怪物ID:217324 名字:深渊托利      STR值：STR_IDYUN_TURTLE_1_N
怪物ID:217325 名字:第55希卡拉精锐狙击士官      STR值：STR_IDYUN_DRAKANRIDER_60_AE
怪物ID:217326 名字:虚脱的第55德拉坎战斗士官      STR值：STR_IDYUN_DRAKANFI_WEAK_60_AE
怪物ID:217327 名字:虚脱的第55帕卡提战斗军官      STR值：STR_IDYUN_DRAKANSTRIDER_WEAK_60_AE
怪物ID:217328 名字:虚脱的第55希卡拉狙击军官      STR值：STR_IDYUN_DRAKANRIDER_WEAK_60_AE
怪物ID:217329 名字:第55德拉坎精锐战斗士官      STR值：STR_IDYUN_DRAKANFI_60_AE
怪物ID:217330 名字:第55帕卡提精锐战斗军官      STR值：STR_IDYUN_DRAKANSTRIDER_60_AE
怪物ID:217331 名字:第55希卡拉精锐狙击士官      STR值：STR_IDYUN_DRAKANRIDER_60_AE
怪物ID:217332 名字:第55德拉坎精锐护法士官      STR值：STR_IDYUN_DRAKANWHIP_60_AE
怪物ID:217333 名字:红色爆炸虫      STR值：STR_IDYUN_LITTLESPALLER_60_AE
怪物ID:217334 名字:魔法大剑      STR值：STR_IDYUN_MAGICALSWORD_60_AE
怪物ID:217335 名字:魔法斧      STR值：STR_IDYUN_MAGICALAXE_60_AE
怪物ID:217336 名字:巴萨尔提军团攻城兵器      STR值：STR_IDYUN_SIEGEWEAPON_60_AE
怪物ID:217337 名字:玛拉巴塔监视兵      STR值：STR_IDSTATION_IRONGOLEM_58_AN
怪物ID:217338 名字:警报型监视装置      STR值：STR_IDSTATION_ALRET_BROAD_58_AN
怪物ID:217339 名字:召唤型监视装置      STR值：STR_IDSTATION_ALRET_RECALL_58_AN
怪物ID:217340 名字:空中要塞监视装置      STR值：STR_IDSTATION_SEARCHLIGHT_58_AN
怪物ID:217341 名字:塔伦奴役      STR值：STR_IDSTATION_01_GOLEMFI_WORKER_58_N
怪物ID:217342 名字:充能中的塔伦奴役      STR值：STR_IDSTATION_01_GOLEMFI_TEST_58_N
怪物ID:217343 名字:塔伦守护者      STR值：STR_IDSTATION_01_GOLEMKN_WORKER_58_N
怪物ID:217344 名字:充能中的塔伦守护者      STR值：STR_IDSTATION_01_GOLEMKN_TEST_58_N
怪物ID:217345 名字:黑暗术古管理员      STR值：STR_IDSTATION_01_SHULACKFI_58_AN
怪物ID:217346 名字:黑暗术古管理员      STR值：STR_IDSTATION_01_SHULACKFI_WATCH_58_AN
怪物ID:217347 名字:黑暗术古管理员      STR值：STR_IDSTATION_01_SHULACKFI_WORK_58_AN
怪物ID:217348 名字:黑暗术古辅助员      STR值：STR_IDSTATION_01_SHULACKPR_58_AN
怪物ID:217349 名字:黑暗术古辅助员      STR值：STR_IDSTATION_01_SHULACKPR_WATCH_58_AN
怪物ID:217350 名字:黑暗术古辅助员      STR值：STR_IDSTATION_01_SHULACKPR_DIRECT_58_AN
怪物ID:217351 名字:黑暗术古爆破员      STR值：STR_IDSTATION_02_SHULACKFI_58_AN
怪物ID:217352 名字:黑暗术古管理员      STR值：STR_IDSTATION_02_SHULACKFI_TALK_58_AN
怪物ID:217353 名字:黑暗术古爆破员      STR值：STR_IDSTATION_02_SHULACKFI_TEST_58_AN
怪物ID:217354 名字:黑暗术古管理员      STR值：STR_IDSTATION_02_SHULACKFI_WORK_58_AN
怪物ID:217355 名字:黑暗术古技术员      STR值：STR_IDSTATION_02_SHULACKKN_58_AN
怪物ID:217356 名字:黑暗术古技术员      STR值：STR_IDSTATION_02_SHULACKKN_DRINK_58_AN
怪物ID:217357 名字:黑暗术古技术员      STR值：STR_IDSTATION_02_SHULACKKN_TEST_58_AN
怪物ID:217358 名字:黑暗术古技术员      STR值：STR_IDSTATION_02_SHULACKKN_WORK_58_AN
怪物ID:217359 名字:黑暗术古爆破员      STR值：STR_IDSTATION_02_SHULACKAS_58_AN
怪物ID:217360 名字:黑暗术古监视者      STR值：STR_IDSTATION_02_SHULACKRA_58_AN
怪物ID:217361 名字:黑暗术古监视者      STR值：STR_IDSTATION_02_SHULACKRA_DIRECT_58_AN
怪物ID:217362 名字:黑暗术古修理工      STR值：STR_IDSTATION_02_SHULACKWI_58_AN
怪物ID:217363 名字:黑暗术古修理工      STR值：STR_IDSTATION_02_SHULACKWI_BOOKKEEPING_58_AN
怪物ID:217364 名字:黑暗术古修理工      STR值：STR_IDSTATION_02_SHULACKWI_DIRECT_58_AN
怪物ID:217365 名字:黑暗术古辅助员      STR值：STR_IDSTATION_02_SHULACKPR_58_AN
怪物ID:217366 名字:黑暗术古辅助员      STR值：STR_IDSTATION_02_SHULACKPR_TALK_58_AN
怪物ID:217367 名字:黑暗术古祈祷师      STR值：STR_IDSTATION_02_SHULACKPR_TEST_58_AN
怪物ID:217368 名字:布里特拉高级战斗员      STR值：STR_IDSTATION_03_DRAKANFIHIGH_58_AE
怪物ID:217369 名字:布里特拉乘务员      STR值：STR_IDSTATION_03_DRAKANASHIGH_58_AE
怪物ID:217370 名字:布里特拉下士      STR值：STR_IDSTATION_03_DRAKANWIHIGH_58_AE
怪物ID:217371 名字:破坏兵器胡根      STR值：STR_IDSTATION_HUGEN_NM_58AN
怪物ID:217372 名字:胡根工作班长控制用透明NPC      STR值：STR_IDSTATION_HUGENNM_SUMMON2_58N
怪物ID:217373 名字:达人波普亲      STR值：STR_IDSTATION_SHULACKFLIGHT_NM_58_AN
怪物ID:217374 名字:黑暗术古人工智能制导爆裂弹      STR值：STR_IDSTATION_GUIDEDBOMB_58_N
怪物ID:217375 名字:黑暗术古范围杀伤弹      STR值：STR_IDSTATION_BOMB_58_AN
怪物ID:217376 名字:副军团长纳斯提卡      STR值：STR_IDSTATION_DRAKANNINJA_NM_58_AN
怪物ID:217377 名字:阿修纳塔分身演出控制器      STR值：STR_IDSTATION_DRAKANNINJA_CTRL_1
怪物ID:217378 名字:阿修纳塔死亡控制器      STR值：STR_IDSTATION_DRAKANNINJA_CTRL_2
怪物ID:217379 名字:破灭的影子      STR值：STR_IDSTATION_SHADOWNINJA1_NM_58_N
怪物ID:217380 名字:腐败的影子      STR值：STR_IDSTATION_SHADOWNINJA2_NM_58_N
怪物ID:217381 名字:分裂的影子      STR值：STR_IDSTATION_SHADOWNINJA3_NM_58_N
怪物ID:217382 名字:指挥官巴拉哈      STR值：STR_IDSTATION_DRAKANBOSS_58RE2
怪物ID:217383 名字:忠诚的管家卡德拉      STR值：STR_IDELEMENTAL_NMD_BUTLER_TALK
怪物ID:217384 名字:黑暗术古武装飞行器      STR值：STR_IDSTATION_PCFLIGHT_58_AH
怪物ID:217385 名字:波比      STR值：STR_POLYMORPH_PORGUSS_G1
怪物ID:217386 名字:稻草人      STR值：STR_POLYMORPH_SCARECROW_G1
怪物ID:217387 名字:分裂的影子      STR值：STR_IDSTATION_SHADOWNINJA3_NM_58_N_2
怪物ID:217388 名字:第51德拉坎战斗兵      STR值：STR_IDRAKSHA_0F_DRAKANFIGHER_JAIL_56_AE
怪物ID:217389 名字:第51德拉坎战斗兵      STR值：STR_IDRAKSHA_0F_DRAKANFIGHER_JAIL_57_AE
怪物ID:217390 名字:第51德拉坎监视兵      STR值：STR_IDRAKSHA_0F_DRAKANSCOUT_JAIL_56_AE
怪物ID:217391 名字:第51德拉坎监视兵      STR值：STR_IDRAKSHA_0F_DRAKANSCOUT_JAIL_57_AE
怪物ID:217392 名字:门将马修塔努      STR值：STR_IDRAKSHA_0F_DRAKANASSASSIN_KNMD1_57_AE
怪物ID:217393 名字:侦察科塞利德      STR值：STR_IDRAKSHA_1F_SHELLIZAARDPET_56_AE
怪物ID:217394 名字:侦察科塞利德      STR值：STR_IDRAKSHA_1F_SHELLIZAARDPET_57_AE
怪物ID:217395 名字:第51德拉坎突击兵      STR值：STR_IDRAKSHA_1F_DRAKANFIGHER_JAIL_56_AE
怪物ID:217396 名字:第51德拉坎突击兵      STR值：STR_IDRAKSHA_1F_DRAKANFIGHER_JAIL_57_AE
怪物ID:217397 名字:第51德拉坎搜索兵      STR值：STR_IDRAKSHA_1F_DRAKANSCOUT_JAIL_56_AE
怪物ID:217398 名字:第51德拉坎搜索兵      STR值：STR_IDRAKSHA_1F_DRAKANSCOUT_JAIL_57_AE
怪物ID:217399 名字:夺取生命的凯洛斯      STR值：STR_IDRAKSHA_1F_KERBEROS_NMD1_57_AE
怪物ID:217400 名字:守护死亡的凯洛斯      STR值：STR_IDRAKSHA_1F_KERBEROS_NMD2_57_AE
怪物ID:217401 名字:第58德拉坎罪犯      STR值：STR_IDRAKSHA_2F_SPALLER_56_AE
怪物ID:217402 名字:第58德拉坎罪犯      STR值：STR_IDRAKSHA_2F_SPALLER_57_AE
怪物ID:217403 名字:束缚的德雷克      STR值：STR_IDRAKSHA_2F_BONEDRAKE_56_AE
怪物ID:217404 名字:束缚的德雷克      STR值：STR_IDRAKSHA_2F_BONEDRAKE_57_AE
怪物ID:217405 名字:古代塔梅斯的德莱内科      STR值：STR_IDRAKSHA_2F_DRYNAC_56_AE
怪物ID:217406 名字:古代塔梅斯的德莱内科      STR值：STR_IDRAKSHA_2F_DRYNAC_57_AE
怪物ID:217407 名字:监视的科塞利德      STR值：STR_IDRAKSHA_2F_SHELLIZAARDUNDEAD_56_AE
怪物ID:217408 名字:监视的科塞利德      STR值：STR_IDRAKSHA_2F_SHELLIZAARDUNDEAD_57_AE
怪物ID:217409 名字:封印的监狱蝠妖      STR值：STR_IDRAKSHA_2F_BAT_56_AE
怪物ID:217410 名字:封印的监狱蝠妖      STR值：STR_IDRAKSHA_2F_BAT_57_AE
怪物ID:217411 名字:退化的德拉科比战士      STR值：STR_IDRAKSHA_2F_DRAGONTOOTHFIGHTER_56_AE
怪物ID:217412 名字:退化的德拉科比战士      STR值：STR_IDRAKSHA_2F_DRAGONTOOTHFIGHTER_57_AE
怪物ID:217413 名字:退化的德拉科比术士      STR值：STR_IDRAKSHA_2F_DRAGONTOOTHMAGE_56_AE
怪物ID:217414 名字:退化的德拉科比术士      STR值：STR_IDRAKSHA_2F_DRAGONTOOTHMAGE_57_AE
怪物ID:217415 名字:塔梅斯德拉坎战士      STR值：STR_IDRAKSAH_2F_DRAKANFIGHTERCBONE_56_AE
怪物ID:217416 名字:塔梅斯德拉坎战士      STR值：STR_IDRAKSAH_2F_DRAKANFIGHTERCBONE_57_AE
怪物ID:217417 名字:塔梅斯德拉坎警戒兵      STR值：STR_IDRAKSAH_2F_DRAKANSCOUTCBONE_56_AE
怪物ID:217418 名字:塔梅斯德拉坎警戒兵      STR值：STR_IDRAKSAH_2F_DRAKANSCOUTCBONE_57_AE
怪物ID:217419 名字:塔梅斯德拉坎战士的亡灵      STR值：STR_IDRAKSHA_2F_DRAKANFIGHTERGHOST_56_AE
怪物ID:217420 名字:塔梅斯德拉坎战士的亡灵      STR值：STR_IDRAKSHA_2F_DRAKANFIGHTERGHOST_57_AE
怪物ID:217421 名字:德拉坎无期徒刑犯的冤魂      STR值：STR_IDRAKSHA_2F_NAGAMAGEGHOST_56_AE
怪物ID:217422 名字:德拉坎无期徒刑犯的冤魂      STR值：STR_IDRAKSHA_2F_NAGAMAGEGHOST_57_AE
怪物ID:217423 名字:塔梅斯德拉坎钥匙看守      STR值：STR_IDRAKSHA_2F_DRAKANCLERIC_KNMD1_57_AE
怪物ID:217424 名字:镜子的幻影      STR值：STR_IDRAKSHA_2F_DRAKANMAGEMIRRORIMAGE_57_AE
怪物ID:217425 名字:束缚在镜中的夏里克      STR值：STR_IDRAKSHA_2F_DRAKANMIRRORNMD_57_AE
怪物ID:217426 名字:塔梅斯采集虫      STR值：STR_IDRAKSHA_3F_SPALLER_56_AE
怪物ID:217427 名字:塔梅斯采集虫      STR值：STR_IDRAKSHA_3F_SPALLER_57_AE
怪物ID:217428 名字:束缚的德雷克      STR值：STR_IDRAKSHA_3F_BONEDRAKE_56_AE
怪物ID:217429 名字:束缚的德雷克      STR值：STR_IDRAKSHA_3F_BONEDRAKE_57_AE
怪物ID:217430 名字:奸细德莱内科      STR值：STR_IDRAKSHA_3F_DRYNAC_56_AE
怪物ID:217431 名字:奸细德莱内科      STR值：STR_IDRAKSHA_3F_DRYNAC_57_AE
怪物ID:217432 名字:监狱科塞利德      STR值：STR_IDRAKSHA_3F_SHELLIZAARDUNDEAD_56_AE
怪物ID:217433 名字:监狱科塞利德      STR值：STR_IDRAKSHA_3F_SHELLIZAARDUNDEAD_57_AE
怪物ID:217434 名字:古代塔梅斯的蝠妖      STR值：STR_IDRAKSHA_3F_BAT_56_AE
怪物ID:217435 名字:古代塔梅斯的蝠妖      STR值：STR_IDRAKSHA_3F_BAT_57_AE
怪物ID:217436 名字:火焰德拉科比逃兵      STR值：STR_IDRAKSHA_3F_DRAGONTOOTHFIGHTER_56_AE
怪物ID:217437 名字:火焰德拉科比逃兵      STR值：STR_IDRAKSHA_3F_DRAGONTOOTHFIGHTER_57_AE
怪物ID:217438 名字:火焰德拉科比犯罪者      STR值：STR_IDRAKSHA_3F_DRAGONTOOTHMAGE_56_AE
怪物ID:217439 名字:火焰德拉科比犯罪者      STR值：STR_IDRAKSHA_3F_DRAGONTOOTHMAGE_57_AE
怪物ID:217440 名字:塔梅斯德拉坎守护神官      STR值：STR_IDRAKSHA_3F_DRAKANKNIGHTBONE_56_AE
怪物ID:217441 名字:塔梅斯德拉坎守护神官      STR值：STR_IDRAKSHA_3F_DRAKANKNIGHTBONE_57_AE
怪物ID:217442 名字:塔梅斯纳加兰特术士      STR值：STR_IDRAKSHA_3F_NAGAMAGEBONE_56_AE
怪物ID:217443 名字:塔梅斯纳加兰特术士      STR值：STR_IDRAKSHA_3F_NAGAMAGEBONE_57_AE
怪物ID:217444 名字:塔梅斯德拉坎战士的灵魂      STR值：STR_IDRAKSHA_3F_DRAKANFIGHTERGHOST_56_AE
怪物ID:217445 名字:塔梅斯德拉坎战士的灵魂      STR值：STR_IDRAKSHA_3F_DRAKANFIGHTERGHOST_57_AE
怪物ID:217446 名字:塔梅斯纳加兰特的灵魂      STR值：STR_IDRAKSHA_3F_NAGAMAGEGHOST_56_AE
怪物ID:217447 名字:塔梅斯纳加兰特的灵魂      STR值：STR_IDRAKSHA_3F_NAGAMAGEGHOST_57_AE
怪物ID:217448 名字:无期徒刑犯哈卡努      STR值：STR_IDRAKSHA_3F_DRAKANMAGE_KNMD1_57_AE
怪物ID:217449 名字:战斗指挥官努特阿      STR值：STR_IDRAKSHA_3F_KNMD2_57_AE
怪物ID:217450 名字:火焰德拉坎执行官      STR值：STR_IDRAKSHA_3F_DELIVERFIRE_57_AE
怪物ID:217451 名字:火焰执行者乌库努姆      STR值：STR_IDRAKSHA_3F_DRAKANFIREMAGE_NMD_57_AE
怪物ID:217452 名字:监狱的阿修拉赞      STR值：STR_IDRAKSHA_4F_EVILEYE_56_AE
怪物ID:217453 名字:监狱的阿修拉赞      STR值：STR_IDRAKSHA_4F_EVILEYE_57_AE
怪物ID:217454 名字:告密者阿修拉赞      STR值：STR_IDRAKSHA_4F_EVILEYELIGHT_56_AE
怪物ID:217455 名字:告密者阿修拉赞      STR值：STR_IDRAKSHA_4F_EVILEYELIGHT_57_AE
怪物ID:217456 名字:封印监视者帕鲁阿姆      STR值：STR_IDRAKSHA_4F_EVILEYE_NMD_57_AE
怪物ID:217457 名字:第58德拉坎精锐突击士官      STR值：STR_IDRAKSAH_5F_DRAKANFIGHTERCBONE_56_AE
怪物ID:217458 名字:第58德拉坎精锐突击士官      STR值：STR_IDRAKSAH_5F_DRAKANFIGHTERCBONE_57_AE
怪物ID:217459 名字:第58德拉坎精锐搜索士官      STR值：STR_IDRAKSAH_5F_DRAKANSCOUTCBONE_56_AE
怪物ID:217460 名字:第58德拉坎精锐搜索士官      STR值：STR_IDRAKSAH_5F_DRAKANSCOUTCBONE_57_AE
怪物ID:217461 名字:第58德拉坎精锐守护神官      STR值：STR_IDRAKSHA_5F_DRAKANKNIGHTBONE_56_AE
怪物ID:217462 名字:第58德拉坎精锐守护神官      STR值：STR_IDRAKSHA_5F_DRAKANKNIGHTBONE_57_AE
怪物ID:217463 名字:第58德拉坎精锐魔道士官      STR值：STR_IDRAKSHA_5F_NAGAMAGEBONE_56_AE
怪物ID:217464 名字:第58德拉坎精锐魔道士官      STR值：STR_IDRAKSHA_5F_NAGAMAGEBONE_57_AE
怪物ID:217465 名字:第58德拉坎精锐突击兵的冤魂      STR值：STR_IDRAKSHA_5F_DRAKANFIGHTERGHOST_56_AE
怪物ID:217466 名字:第58德拉坎精锐突击兵的冤魂      STR值：STR_IDRAKSHA_5F_DRAKANFIGHTERGHOST_57_AE
怪物ID:217467 名字:第58德拉坎精锐医务兵的冤魂      STR值：STR_IDRAKSHA_5F_NAGAMAGEGHOST_56_AE
怪物ID:217468 名字:第58德拉坎精锐医务兵的冤魂      STR值：STR_IDRAKSHA_5F_NAGAMAGEGHOST_57_AE
怪物ID:217469 名字:地狱路卫兵苏美达      STR值：STR_IDRAKSHA_5F_DRAKANSCOUT_KNMD_57_AE
怪物ID:217470 名字:战斧的主人克拉休      STR值：STR_IDRAKSHA_5F_DRAKANKNIGHT_KNMD_57_AE
怪物ID:217471 名字:灵魂之守护石像      STR值：STR_IDRAKSHA_5F_DRAKANSTAUTEPOISON_KNMD_57_AE
怪物ID:217472 名字:肉身之守护石像      STR值：STR_IDRAKSHA_5F_DRAKANSTAUTEEARTH_KNMD_57_AE
怪物ID:217473 名字:魔法之守护石像      STR值：STR_IDRAKSHA_5F_DRAKANSTAUTEMAIN_KNMD_57_AE
怪物ID:217474 名字:封印的残骸      STR值：STR_IDRAKSHA_5F_TRAPROCK_57_AE
怪物ID:217475 名字:傲慢的拉克莎      STR值：STR_IDRAKSHA_5F_RAKSHA_NMD_57_AE
怪物ID:217476 名字:凯西内尔剑星修炼生      STR值：STR_S1_TEMPLEL_FI_55_AE
怪物ID:217477 名字:凯西内尔守护星修炼生      STR值：STR_S1_TEMPLEL_KN_55_AE
怪物ID:217478 名字:凯西内尔杀星修炼生      STR值：STR_S1_TEMPLEL_AS_55_AE
怪物ID:217479 名字:凯西内尔弓星修炼生      STR值：STR_S1_TEMPLEL_RA_55_AE
怪物ID:217480 名字:凯西内尔魔道星修炼生      STR值：STR_S1_TEMPLEL_WI_55_AE
怪物ID:217481 名字:凯西内尔精灵星修炼生      STR值：STR_S1_TEMPLEL_EL_55_AE
怪物ID:217482 名字:凯西内尔治愈星修炼生      STR值：STR_S1_TEMPLEL_PR_55_AE
怪物ID:217483 名字:凯西内尔护法星修炼生      STR值：STR_S1_TEMPLEL_CH_55_AE
怪物ID:217484 名字:战斗教官姆努斯      STR值：STR_S1_TEMPLEL_FI_BOSS_55_AH
怪物ID:217485 名字:马勒库坦剑星修炼生      STR值：STR_S1_TEMPLED_FI_55_AE
怪物ID:217486 名字:马勒库坦守护星修炼生      STR值：STR_S1_TEMPLED_KN_55_AE
怪物ID:217487 名字:马勒库坦杀星修炼生      STR值：STR_S1_TEMPLED_AS_55_AE
怪物ID:217488 名字:马勒库坦弓星修炼生      STR值：STR_S1_TEMPLED_RA_55_AE
怪物ID:217489 名字:马勒库坦魔道星修炼生      STR值：STR_S1_TEMPLED_WI_55_AE
怪物ID:217490 名字:马勒库坦精灵星修炼生      STR值：STR_S1_TEMPLED_EL_55_AE
怪物ID:217491 名字:马勒库坦治愈星修炼生      STR值：STR_S1_TEMPLED_PR_55_AE
怪物ID:217492 名字:马勒库坦护法星修炼生      STR值：STR_S1_TEMPLED_CH_55_AE
怪物ID:217493 名字:战斗教官格奥尔      STR值：STR_S1_TEMPLED_FI_BOSS_55_AH
怪物ID:217494 名字:麻麻奇熟练狂战士      STR值：STR_S2_BROWNIEFWA_55_AE
怪物ID:217495 名字:麻麻奇熟练搜查兵      STR值：STR_S2_BROWNIEMSC_55_AE
怪物ID:217496 名字:麻麻奇熟练奴役      STR值：STR_S2_BROWNIEMWO_55_AE
怪物ID:217497 名字:凯丹精锐战斗兵      STR值：STR_S2_KRALLWARRIOR_55_AE
怪物ID:217498 名字:凯丹秘密咒术师      STR值：STR_S2_KRALLSHAMAN_55_AE
怪物ID:217499 名字:凯丹精锐搜索兵      STR值：STR_S2_KRALLSCOUT_55_AE
怪物ID:217500 名字:副族长库尔卡      STR值：STR_S2_KRALLSCOUT_MIDBOSS_55_AH
怪物ID:217501 名字:大族长山杜卡      STR值：STR_S2_KRALLWARRIOR_BOSS_55_AH
怪物ID:217502 名字:努努熟练利爪战士      STR值：STR_S2_RATMANWARRIOR_55_AE
怪物ID:217503 名字:努努熟练采集工      STR值：STR_S2_RATMANGATHERER_55_AE
怪物ID:217504 名字:努努熟练卫兵      STR值：STR_S2_RATMANSCOUT_55_AE
怪物ID:217505 名字:雾鬃秘密咒术师      STR值：STR_S2_LYCANSHAMAN_55_AE
怪物ID:217506 名字:雾鬃秘密治疗师      STR值：STR_S2_LYCANPRIEST_55_AE
怪物ID:217507 名字:雾鬃精锐监视兵      STR值：STR_S2_LYCANRANGER_55_AE
怪物ID:217508 名字:雾鬃精锐战斗兵      STR值：STR_S2_LYCANFIGHTER_55_AE
怪物ID:217509 名字:副族长努雅卡      STR值：STR_S2_LYCANRANGER_NAMED_55_AH
怪物ID:217510 名字:大族长暴风的卡萨卡      STR值：STR_S2_LYCANWIZARD_BOSS_55_AH
怪物ID:217511 名字:尘土精灵      STR值：STR_S3_ELEMENTALEARTH_1ST_55_AE
怪物ID:217512 名字:火花精灵      STR值：STR_S3_ELEMENTALFIRE_1ST_55_AE
怪物ID:217513 名字:水珠精灵      STR值：STR_S3_ELEMENTALWATER_1ST_55_AE
怪物ID:217514 名字:空气精灵      STR值：STR_S3_ELEMENTALAIR_1ST_55_AE
怪物ID:217515 名字:土之精灵      STR值：STR_S3_ELEMENTALEARTH_2ND_55_AE
怪物ID:217516 名字:火之精灵      STR值：STR_S3_ELEMENTALFIRE_2ND_55_AE
怪物ID:217517 名字:水之精灵      STR值：STR_S3_ELEMENTALWATER_2ND_55_AE
怪物ID:217518 名字:风之精灵      STR值：STR_S3_ELEMENTALAIR_2ND_55_AE
怪物ID:217519 名字:地之精灵      STR值：STR_S3_ELEMENTALEARTH_3RD_55_AE
怪物ID:217520 名字:火焰精灵      STR值：STR_S3_ELEMENTALFIRE_3RD_55_AE
怪物ID:217521 名字:湖水精灵      STR值：STR_S3_ELEMENTALWATER_3RD_55_AE
怪物ID:217522 名字:旋风精灵      STR值：STR_S3_ELEMENTALAIR_3RD_55_AE
怪物ID:217523 名字:大地精灵      STR值：STR_S3_ELEMENTALEARTH_4TH_55_AE
怪物ID:217524 名字:熔岩精灵      STR值：STR_S3_ELEMENTALFIRE_4TH_55_AE
怪物ID:217525 名字:大海精灵      STR值：STR_S3_ELEMENTALWATER_4TH_55_AE
怪物ID:217526 名字:暴风精灵      STR值：STR_S3_ELEMENTALAIR_4TH_55_AE
怪物ID:217527 名字:火之特兰      STR值：STR_S3_MAGMAELEMENTAL_BOSS_55_AH
怪物ID:217528 名字:风之特兰      STR值：STR_S3_TEMPESTELEMENTAL_BOSS_55_AH
怪物ID:217529 名字:普雷尔强化体      STR值：STR_S4_PRETOR_55_AE
怪物ID:217530 名字:训练的提波里德      STR值：STR_S4_HIPPOLIZARD_WORK_55_AE
怪物ID:217531 名字:阿祖图兰精锐战斗兵      STR值：STR_S4_LEHPARL_FI_55_AE
怪物ID:217532 名字:阿祖图兰精锐守备兵      STR值：STR_S4_LEHPARL_KN_55_AE
怪物ID:217533 名字:阿祖图兰精锐暗袭兵      STR值：STR_S4_LEHPARL_AS_55_AE
怪物ID:217534 名字:阿祖图兰精锐魔法兵      STR值：STR_S4_LEHPARL_WI_55_AE
怪物ID:217535 名字:阿祖图兰精锐狙击兵      STR值：STR_S4_LEHPARL_RA_55_AE
