quest_id	category	detail
5400	ITEM_UNMAPPED	names=%Quest_L_task_al_5400
5401	ITEM_UNMAPPED	names=%Quest_L_task_al_5401
5402	ITEM_UNMAPPED	names=%Quest_L_task_al_5402
5403	ITEM_UNMAPPED	names=%Quest_L_task_al_5403
5404	ITEM_UNMAPPED	names=%Quest_L_task_al_5404
5405	ITEM_UNMAPPED	names=%Quest_L_task_al_5405
5406	ITEM_UNMAPPED	names=%Quest_L_task_al_5406
5407	ITEM_UNMAPPED	names=%Quest_L_task_al_5407
5408	ITEM_UNMAPPED	names=%Quest_L_task_al_5408
5409	ITEM_UNMAPPED	names=%Quest_L_task_al_5409
5410	ITEM_UNMAPPED	names=%Quest_L_task_al_5410
5411	ITEM_UNMAPPED	names=%Quest_L_task_al_5411
5412	ITEM_UNMAPPED	names=%Quest_L_task_al_5412
5413	ITEM_UNMAPPED	names=%Quest_L_task_al_5413
5414	ITEM_UNMAPPED	names=%Quest_L_task_al_5414
5415	ITEM_UNMAPPED	names=%Quest_L_task_al_5415
5416	ITEM_UNMAPPED	names=%Quest_L_task_al_5416
5417	ITEM_UNMAPPED	names=%Quest_L_task_al_5417
5418	ITEM_UNMAPPED	names=%Quest_L_task_al_5418
5419	ITEM_UNMAPPED	names=%Quest_L_task_al_5419
5420	ITEM_UNMAPPED	names=%Quest_L_task_al_5420
5421	ITEM_UNMAPPED	names=%Quest_L_task_al_5421
5422	ITEM_UNMAPPED	names=%Quest_L_task_al_5422
5423	ITEM_UNMAPPED	names=%Quest_L_task_al_5423
5424	ITEM_UNMAPPED	names=%Quest_L_task_al_5424
5425	ITEM_UNMAPPED	names=%Quest_L_task_al_5425
5426	ITEM_UNMAPPED	names=%Quest_L_task_al_5426
5427	ITEM_UNMAPPED	names=%Quest_L_task_al_5427
5428	ITEM_UNMAPPED	names=%Quest_L_task_al_5428
5429	ITEM_UNMAPPED	names=%Quest_L_task_al_5429
5430	ITEM_UNMAPPED	names=%Quest_L_task_al_5430
5431	ITEM_UNMAPPED	names=%Quest_L_task_al_5431
5432	ITEM_UNMAPPED	names=%Quest_L_task_al_5432
5433	ITEM_UNMAPPED	names=%Quest_L_task_al_5433
5434	ITEM_UNMAPPED	names=%Quest_L_task_al_5434
5435	ITEM_UNMAPPED	names=%Quest_L_task_al_5435
5436	ITEM_UNMAPPED	names=%Quest_L_task_al_5436
5437	ITEM_UNMAPPED	names=%Quest_L_task_al_5437
5438	ITEM_UNMAPPED	names=%Quest_L_task_al_5438
5439	ITEM_UNMAPPED	names=%Quest_L_task_al_5439
5440	ITEM_UNMAPPED	names=%Quest_L_task_al_5440
5500	ITEM_UNMAPPED	names=%Quest_L_task_co_5500
5501	ITEM_UNMAPPED	names=%Quest_L_task_co_5501
5502	ITEM_UNMAPPED	names=%Quest_L_task_co_5502
5503	ITEM_UNMAPPED	names=%Quest_L_task_co_5503
5504	ITEM_UNMAPPED	names=%Quest_L_task_co_5504
5505	ITEM_UNMAPPED	names=%Quest_L_task_co_5505
5506	ITEM_UNMAPPED	names=%Quest_L_task_co_5506
5507	ITEM_UNMAPPED	names=%Quest_L_task_co_5507
5508	ITEM_UNMAPPED	names=%Quest_L_task_co_5508
5509	ITEM_UNMAPPED	names=%Quest_L_task_co_5509
5510	ITEM_UNMAPPED	names=%Quest_L_task_co_5510
5511	ITEM_UNMAPPED	names=%Quest_L_task_co_5511
5512	ITEM_UNMAPPED	names=%Quest_L_task_co_5512
5513	ITEM_UNMAPPED	names=%Quest_L_task_co_5513
5514	ITEM_UNMAPPED	names=%Quest_L_task_co_5514
5515	ITEM_UNMAPPED	names=%Quest_L_task_co_5515
5516	ITEM_UNMAPPED	names=%Quest_L_task_co_5516
5517	ITEM_UNMAPPED	names=%Quest_L_task_co_5517
5518	ITEM_UNMAPPED	names=%Quest_L_task_co_5518
5519	ITEM_UNMAPPED	names=%Quest_L_task_co_5519
5520	ITEM_UNMAPPED	names=%Quest_L_task_co_5520
5521	ITEM_UNMAPPED	names=%Quest_L_task_co_5521
5522	ITEM_UNMAPPED	names=%Quest_L_task_co_5522
5523	ITEM_UNMAPPED	names=%Quest_L_task_co_5523
5524	ITEM_UNMAPPED	names=%Quest_L_task_co_5524
5525	ITEM_UNMAPPED	names=%Quest_L_task_co_5525
5526	ITEM_UNMAPPED	names=%Quest_L_task_co_5526
5527	ITEM_UNMAPPED	names=%Quest_L_task_co_5527
5528	ITEM_UNMAPPED	names=%Quest_L_task_co_5528
5529	ITEM_UNMAPPED	names=%Quest_L_task_co_5529
5530	ITEM_UNMAPPED	names=%Quest_L_task_co_5530
5531	ITEM_UNMAPPED	names=%Quest_L_task_co_5531
5532	ITEM_UNMAPPED	names=%Quest_L_task_co_5532
5533	ITEM_UNMAPPED	names=%Quest_L_task_co_5533
5534	ITEM_UNMAPPED	names=%Quest_L_task_co_5534
5535	ITEM_UNMAPPED	names=%Quest_L_task_co_5535
5536	ITEM_UNMAPPED	names=%Quest_L_task_co_5536
5537	ITEM_UNMAPPED	names=%Quest_L_task_co_5537
5538	ITEM_UNMAPPED	names=%Quest_L_task_co_5538
5539	ITEM_UNMAPPED	names=%Quest_L_task_co_5539
5540	ITEM_UNMAPPED	names=%Quest_L_task_co_5540
5541	ITEM_UNMAPPED	names=%Quest_L_task_me_5541
5542	ITEM_UNMAPPED	names=%Quest_L_task_me_5542
5543	ITEM_UNMAPPED	names=%Quest_L_task_me_5543
5544	ITEM_UNMAPPED	names=%Quest_L_task_me_5544
5545	ITEM_UNMAPPED	names=%Quest_L_task_me_5545
5546	ITEM_UNMAPPED	names=%Quest_L_task_me_5546
5547	ITEM_UNMAPPED	names=%Quest_L_task_me_5547
5548	ITEM_UNMAPPED	names=%Quest_L_task_me_5548
5549	ITEM_UNMAPPED	names=%Quest_L_task_me_5549
5550	ITEM_UNMAPPED	names=%Quest_L_task_me_5550
5551	ITEM_UNMAPPED	names=%Quest_L_task_me_5551
5552	ITEM_UNMAPPED	names=%Quest_L_task_me_5552
5553	ITEM_UNMAPPED	names=%Quest_L_task_me_5553
5554	ITEM_UNMAPPED	names=%Quest_L_task_me_5554
5555	ITEM_UNMAPPED	names=%Quest_L_task_me_5555
5556	ITEM_UNMAPPED	names=%Quest_L_task_me_5556
5557	ITEM_UNMAPPED	names=%Quest_L_task_me_5557
5558	ITEM_UNMAPPED	names=%Quest_L_task_me_5558
5559	ITEM_UNMAPPED	names=%Quest_L_task_me_5559
5560	ITEM_UNMAPPED	names=%Quest_L_task_me_5560
5561	ITEM_UNMAPPED	names=%Quest_L_task_me_5561
5562	ITEM_UNMAPPED	names=%Quest_L_task_me_5562
5563	ITEM_UNMAPPED	names=%Quest_L_task_me_5563
5564	ITEM_UNMAPPED	names=%Quest_L_task_me_5564
5565	ITEM_UNMAPPED	names=%Quest_L_task_me_5565
5566	ITEM_UNMAPPED	names=%Quest_L_task_me_5566
5567	ITEM_UNMAPPED	names=%Quest_L_task_me_5567
5568	ITEM_UNMAPPED	names=%Quest_L_task_me_5568
5569	ITEM_UNMAPPED	names=%Quest_L_task_me_5569
5570	ITEM_UNMAPPED	names=%Quest_L_task_me_5570
5571	ITEM_UNMAPPED	names=%Quest_L_task_me_5571
5572	ITEM_UNMAPPED	names=%Quest_L_task_me_5572
5573	ITEM_UNMAPPED	names=%Quest_L_task_me_5573
5574	ITEM_UNMAPPED	names=%Quest_L_task_me_5574
5575	ITEM_UNMAPPED	names=%Quest_L_task_me_5575
5576	ITEM_UNMAPPED	names=%Quest_L_task_me_5576
5577	ITEM_UNMAPPED	names=%Quest_L_task_me_5577
5578	ITEM_UNMAPPED	names=%Quest_L_task_me_5578
5579	ITEM_UNMAPPED	names=%Quest_L_task_me_5579
5580	ITEM_UNMAPPED	names=%Quest_L_task_me_5580
5581	ITEM_UNMAPPED	names=%Quest_L_task_me_5581
6000	ITEM_UNMAPPED	names=%Quest_D_task_ws_6000
6001	ITEM_UNMAPPED	names=%Quest_D_task_ws_6001
6002	ITEM_UNMAPPED	names=%Quest_D_task_ws_6002
6003	ITEM_UNMAPPED	names=%Quest_D_task_ws_6003
6004	ITEM_UNMAPPED	names=%Quest_D_task_ws_6004
6005	ITEM_UNMAPPED	names=%Quest_D_task_ws_6005
6006	ITEM_UNMAPPED	names=%Quest_D_task_ws_6006
6007	ITEM_UNMAPPED	names=%Quest_D_task_ws_6007
6008	ITEM_UNMAPPED	names=%Quest_D_task_ws_6008
6009	ITEM_UNMAPPED	names=%Quest_D_task_ws_6009
6010	ITEM_UNMAPPED	names=%Quest_D_task_ws_6010
6011	ITEM_UNMAPPED	names=%Quest_D_task_ws_6011
6012	ITEM_UNMAPPED	names=%Quest_D_task_ws_6012
6013	ITEM_UNMAPPED	names=%Quest_D_task_ws_6013
6014	ITEM_UNMAPPED	names=%Quest_D_task_ws_6014
6015	ITEM_UNMAPPED	names=%Quest_D_task_ws_6015
6016	ITEM_UNMAPPED	names=%Quest_D_task_ws_6016
6017	ITEM_UNMAPPED	names=%Quest_D_task_ws_6017
6018	ITEM_UNMAPPED	names=%Quest_D_task_ws_6018
6019	ITEM_UNMAPPED	names=%Quest_D_task_ws_6019
6020	ITEM_UNMAPPED	names=%Quest_D_task_ws_6020
6021	ITEM_UNMAPPED	names=%Quest_D_task_ws_6021
6022	ITEM_UNMAPPED	names=%Quest_D_task_ws_6022
6023	ITEM_UNMAPPED	names=%Quest_D_task_ws_6023
6024	ITEM_UNMAPPED	names=%Quest_D_task_ws_6024
6025	ITEM_UNMAPPED	names=%Quest_D_task_ws_6025
6026	ITEM_UNMAPPED	names=%Quest_D_task_ws_6026
6027	ITEM_UNMAPPED	names=%Quest_D_task_ws_6027
6028	ITEM_UNMAPPED	names=%Quest_D_task_ws_6028
6029	ITEM_UNMAPPED	names=%Quest_D_task_ws_6029
6030	ITEM_UNMAPPED	names=%Quest_D_task_ws_6030
6031	ITEM_UNMAPPED	names=%Quest_D_task_ws_6031
6032	ITEM_UNMAPPED	names=%Quest_D_task_ws_6032
6033	ITEM_UNMAPPED	names=%Quest_D_task_ws_6033
6034	ITEM_UNMAPPED	names=%Quest_D_task_ws_6034
6035	ITEM_UNMAPPED	names=%Quest_D_task_ws_6035
6036	ITEM_UNMAPPED	names=%Quest_D_task_ws_6036
6037	ITEM_UNMAPPED	names=%Quest_D_task_ws_6037
6038	ITEM_UNMAPPED	names=%Quest_D_task_ws_6038
6039	ITEM_UNMAPPED	names=%Quest_D_task_ws_6039
6040	ITEM_UNMAPPED	names=%Quest_D_task_ws_6040
6100	ITEM_UNMAPPED	names=%Quest_D_task_as_6100
6101	ITEM_UNMAPPED	names=%Quest_D_task_as_6101
6102	ITEM_UNMAPPED	names=%Quest_D_task_as_6102
6103	ITEM_UNMAPPED	names=%Quest_D_task_as_6103
6104	ITEM_UNMAPPED	names=%Quest_D_task_as_6104
6105	ITEM_UNMAPPED	names=%Quest_D_task_as_6105
6106	ITEM_UNMAPPED	names=%Quest_D_task_as_6106
6107	ITEM_UNMAPPED	names=%Quest_D_task_as_6107
6108	ITEM_UNMAPPED	names=%Quest_D_task_as_6108
6109	ITEM_UNMAPPED	names=%Quest_D_task_as_6109
6110	ITEM_UNMAPPED	names=%Quest_D_task_as_6110
6111	ITEM_UNMAPPED	names=%Quest_D_task_as_6111
6112	ITEM_UNMAPPED	names=%Quest_D_task_as_6112
6113	ITEM_UNMAPPED	names=%Quest_D_task_as_6113
6114	ITEM_UNMAPPED	names=%Quest_D_task_as_6114
6115	ITEM_UNMAPPED	names=%Quest_D_task_as_6115
6116	ITEM_UNMAPPED	names=%Quest_D_task_as_6116
6117	ITEM_UNMAPPED	names=%Quest_D_task_as_6117
6118	ITEM_UNMAPPED	names=%Quest_D_task_as_6118
6119	ITEM_UNMAPPED	names=%Quest_D_task_as_6119
6120	ITEM_UNMAPPED	names=%Quest_D_task_as_6120
6121	ITEM_UNMAPPED	names=%Quest_D_task_as_6121
6122	ITEM_UNMAPPED	names=%Quest_D_task_as_6122
6123	ITEM_UNMAPPED	names=%Quest_D_task_as_6123
6124	ITEM_UNMAPPED	names=%Quest_D_task_as_6124
6125	ITEM_UNMAPPED	names=%Quest_D_task_as_6125
6126	ITEM_UNMAPPED	names=%Quest_D_task_as_6126
6127	ITEM_UNMAPPED	names=%Quest_D_task_as_6127
6128	ITEM_UNMAPPED	names=%Quest_D_task_as_6128
6129	ITEM_UNMAPPED	names=%Quest_D_task_as_6129
6130	ITEM_UNMAPPED	names=%Quest_D_task_as_6130
6131	ITEM_UNMAPPED	names=%Quest_D_task_as_6131
6132	ITEM_UNMAPPED	names=%Quest_D_task_as_6132
6133	ITEM_UNMAPPED	names=%Quest_D_task_as_6133
6134	ITEM_UNMAPPED	names=%Quest_D_task_as_6134
6135	ITEM_UNMAPPED	names=%Quest_D_task_as_6135
6136	ITEM_UNMAPPED	names=%Quest_D_task_as_6136
6137	ITEM_UNMAPPED	names=%Quest_D_task_as_6137
6138	ITEM_UNMAPPED	names=%Quest_D_task_as_6138
6139	ITEM_UNMAPPED	names=%Quest_D_task_as_6139
6140	ITEM_UNMAPPED	names=%Quest_D_task_as_6140
6200	ITEM_UNMAPPED	names=%Quest_D_task_ta_6200
6201	ITEM_UNMAPPED	names=%Quest_D_task_ta_6201
6202	ITEM_UNMAPPED	names=%Quest_D_task_ta_6202
6203	ITEM_UNMAPPED	names=%Quest_D_task_ta_6203
6204	ITEM_UNMAPPED	names=%Quest_D_task_ta_6204
6205	ITEM_UNMAPPED	names=%Quest_D_task_ta_6205
6206	ITEM_UNMAPPED	names=%Quest_D_task_ta_6206
6207	ITEM_UNMAPPED	names=%Quest_D_task_ta_6207
6208	ITEM_UNMAPPED	names=%Quest_D_task_ta_6208
6209	ITEM_UNMAPPED	names=%Quest_D_task_ta_6209
6210	ITEM_UNMAPPED	names=%Quest_D_task_ta_6210
6211	ITEM_UNMAPPED	names=%Quest_D_task_ta_6211
6212	ITEM_UNMAPPED	names=%Quest_D_task_ta_6212
6213	ITEM_UNMAPPED	names=%Quest_D_task_ta_6213
6214	ITEM_UNMAPPED	names=%Quest_D_task_ta_6214
6215	ITEM_UNMAPPED	names=%Quest_D_task_ta_6215
6216	ITEM_UNMAPPED	names=%Quest_D_task_ta_6216
6217	ITEM_UNMAPPED	names=%Quest_D_task_ta_6217
6218	ITEM_UNMAPPED	names=%Quest_D_task_ta_6218
6219	ITEM_UNMAPPED	names=%Quest_D_task_ta_6219
6220	ITEM_UNMAPPED	names=%Quest_D_task_ta_6220
6221	ITEM_UNMAPPED	names=%Quest_D_task_ta_6221
6222	ITEM_UNMAPPED	names=%Quest_D_task_ta_6222
6223	ITEM_UNMAPPED	names=%Quest_D_task_ta_6223
6224	ITEM_UNMAPPED	names=%Quest_D_task_ta_6224
6225	ITEM_UNMAPPED	names=%Quest_D_task_ta_6225
6226	ITEM_UNMAPPED	names=%Quest_D_task_ta_6226
6227	ITEM_UNMAPPED	names=%Quest_D_task_ta_6227
6228	ITEM_UNMAPPED	names=%Quest_D_task_ta_6228
6229	ITEM_UNMAPPED	names=%Quest_D_task_ta_6229
6230	ITEM_UNMAPPED	names=%Quest_D_task_ta_6230
6231	ITEM_UNMAPPED	names=%Quest_D_task_ta_6231
6232	ITEM_UNMAPPED	names=%Quest_D_task_ta_6232
6233	ITEM_UNMAPPED	names=%Quest_D_task_ta_6233
6234	ITEM_UNMAPPED	names=%Quest_D_task_ta_6234
6235	ITEM_UNMAPPED	names=%Quest_D_task_ta_6235
6236	ITEM_UNMAPPED	names=%Quest_D_task_ta_6236
6237	ITEM_UNMAPPED	names=%Quest_D_task_ta_6237
6238	ITEM_UNMAPPED	names=%Quest_D_task_ta_6238
6239	ITEM_UNMAPPED	names=%Quest_D_task_ta_6239
6240	ITEM_UNMAPPED	names=%Quest_D_task_ta_6240
6300	ITEM_UNMAPPED	names=%Quest_D_task_ha_6300
6301	ITEM_UNMAPPED	names=%Quest_D_task_ha_6301
6302	ITEM_UNMAPPED	names=%Quest_D_task_ha_6302
6303	ITEM_UNMAPPED	names=%Quest_D_task_ha_6303
6304	ITEM_UNMAPPED	names=%Quest_D_task_ha_6304
6305	ITEM_UNMAPPED	names=%Quest_D_task_ha_6305
6306	ITEM_UNMAPPED	names=%Quest_D_task_ha_6306
6307	ITEM_UNMAPPED	names=%Quest_D_task_ha_6307
6308	ITEM_UNMAPPED	names=%Quest_D_task_ha_6308
6309	ITEM_UNMAPPED	names=%Quest_D_task_ha_6309
6310	ITEM_UNMAPPED	names=%Quest_D_task_ha_6310
6311	ITEM_UNMAPPED	names=%Quest_D_task_ha_6311
6312	ITEM_UNMAPPED	names=%Quest_D_task_ha_6312
6313	ITEM_UNMAPPED	names=%Quest_D_task_ha_6313
6314	ITEM_UNMAPPED	names=%Quest_D_task_ha_6314
6315	ITEM_UNMAPPED	names=%Quest_D_task_ha_6315
6316	ITEM_UNMAPPED	names=%Quest_D_task_ha_6316
6317	ITEM_UNMAPPED	names=%Quest_D_task_ha_6317
6318	ITEM_UNMAPPED	names=%Quest_D_task_ha_6318
6319	ITEM_UNMAPPED	names=%Quest_D_task_ha_6319
6320	ITEM_UNMAPPED	names=%Quest_D_task_ha_6320
6321	ITEM_UNMAPPED	names=%Quest_D_task_ha_6321
6322	ITEM_UNMAPPED	names=%Quest_D_task_ha_6322
6323	ITEM_UNMAPPED	names=%Quest_D_task_ha_6323
6324	ITEM_UNMAPPED	names=%Quest_D_task_ha_6324
6325	ITEM_UNMAPPED	names=%Quest_D_task_ha_6325
6326	ITEM_UNMAPPED	names=%Quest_D_task_ha_6326
6327	ITEM_UNMAPPED	names=%Quest_D_task_ha_6327
6328	ITEM_UNMAPPED	names=%Quest_D_task_ha_6328
6329	ITEM_UNMAPPED	names=%Quest_D_task_ha_6329
6330	ITEM_UNMAPPED	names=%Quest_D_task_ha_6330
6331	ITEM_UNMAPPED	names=%Quest_D_task_ha_6331
6332	ITEM_UNMAPPED	names=%Quest_D_task_ha_6332
6333	ITEM_UNMAPPED	names=%Quest_D_task_ha_6333
6334	ITEM_UNMAPPED	names=%Quest_D_task_ha_6334
6335	ITEM_UNMAPPED	names=%Quest_D_task_ha_6335
6336	ITEM_UNMAPPED	names=%Quest_D_task_ha_6336
6337	ITEM_UNMAPPED	names=%Quest_D_task_ha_6337
6338	ITEM_UNMAPPED	names=%Quest_D_task_ha_6338
6339	ITEM_UNMAPPED	names=%Quest_D_task_ha_6339
6340	ITEM_UNMAPPED	names=%Quest_D_task_ha_6340
6400	ITEM_UNMAPPED	names=%Quest_D_task_al_6400
6401	ITEM_UNMAPPED	names=%Quest_D_task_al_6401
6402	ITEM_UNMAPPED	names=%Quest_D_task_al_6402
6403	ITEM_UNMAPPED	names=%Quest_D_task_al_6403
6404	ITEM_UNMAPPED	names=%Quest_D_task_al_6404
6405	ITEM_UNMAPPED	names=%Quest_D_task_al_6405
6406	ITEM_UNMAPPED	names=%Quest_D_task_al_6406
6407	ITEM_UNMAPPED	names=%Quest_D_task_al_6407
6408	ITEM_UNMAPPED	names=%Quest_D_task_al_6408
6409	ITEM_UNMAPPED	names=%Quest_D_task_al_6409
6410	ITEM_UNMAPPED	names=%Quest_D_task_al_6410
6411	ITEM_UNMAPPED	names=%Quest_D_task_al_6411
6412	ITEM_UNMAPPED	names=%Quest_D_task_al_6412
6413	ITEM_UNMAPPED	names=%Quest_D_task_al_6413
6414	ITEM_UNMAPPED	names=%Quest_D_task_al_6414
6415	ITEM_UNMAPPED	names=%Quest_D_task_al_6415
6416	ITEM_UNMAPPED	names=%Quest_D_task_al_6416
6417	ITEM_UNMAPPED	names=%Quest_D_task_al_6417
6418	ITEM_UNMAPPED	names=%Quest_D_task_al_6418
6419	ITEM_UNMAPPED	names=%Quest_D_task_al_6419
6420	ITEM_UNMAPPED	names=%Quest_D_task_al_6420
6421	ITEM_UNMAPPED	names=%Quest_D_task_al_6421
6422	ITEM_UNMAPPED	names=%Quest_D_task_al_6422
6423	ITEM_UNMAPPED	names=%Quest_D_task_al_6423
6424	ITEM_UNMAPPED	names=%Quest_D_task_al_6424
6425	ITEM_UNMAPPED	names=%Quest_D_task_al_6425
6426	ITEM_UNMAPPED	names=%Quest_D_task_al_6426
6427	ITEM_UNMAPPED	names=%Quest_D_task_al_6427
6428	ITEM_UNMAPPED	names=%Quest_D_task_al_6428
6429	ITEM_UNMAPPED	names=%Quest_D_task_al_6429
6430	ITEM_UNMAPPED	names=%Quest_D_task_al_6430
6431	ITEM_UNMAPPED	names=%Quest_D_task_al_6431
6432	ITEM_UNMAPPED	names=%Quest_D_task_al_6432
6433	ITEM_UNMAPPED	names=%Quest_D_task_al_6433
6434	ITEM_UNMAPPED	names=%Quest_D_task_al_6434
6435	ITEM_UNMAPPED	names=%Quest_D_task_al_6435
6436	ITEM_UNMAPPED	names=%Quest_D_task_al_6436
6437	ITEM_UNMAPPED	names=%Quest_D_task_al_6437
6438	ITEM_UNMAPPED	names=%Quest_D_task_al_6438
6439	ITEM_UNMAPPED	names=%Quest_D_task_al_6439
6440	ITEM_UNMAPPED	names=%Quest_D_task_al_6440
6500	ITEM_UNMAPPED	names=%Quest_D_task_co_6500
6501	ITEM_UNMAPPED	names=%Quest_D_task_co_6501
6502	ITEM_UNMAPPED	names=%Quest_D_task_co_6502
6503	ITEM_UNMAPPED	names=%Quest_D_task_co_6503
6504	ITEM_UNMAPPED	names=%Quest_D_task_co_6504
6505	ITEM_UNMAPPED	names=%Quest_D_task_co_6505
6506	ITEM_UNMAPPED	names=%Quest_D_task_co_6506
6507	ITEM_UNMAPPED	names=%Quest_D_task_co_6507
6508	ITEM_UNMAPPED	names=%Quest_D_task_co_6508
6509	ITEM_UNMAPPED	names=%Quest_D_task_co_6509
6510	ITEM_UNMAPPED	names=%Quest_D_task_co_6510
6511	ITEM_UNMAPPED	names=%Quest_D_task_co_6511
6512	ITEM_UNMAPPED	names=%Quest_D_task_co_6512
6513	ITEM_UNMAPPED	names=%Quest_D_task_co_6513
6514	ITEM_UNMAPPED	names=%Quest_D_task_co_6514
6515	ITEM_UNMAPPED	names=%Quest_D_task_co_6515
6516	ITEM_UNMAPPED	names=%Quest_D_task_co_6516
6517	ITEM_UNMAPPED	names=%Quest_D_task_co_6517
6518	ITEM_UNMAPPED	names=%Quest_D_task_co_6518
6519	ITEM_UNMAPPED	names=%Quest_D_task_co_6519
6520	ITEM_UNMAPPED	names=%Quest_D_task_co_6520
6521	ITEM_UNMAPPED	names=%Quest_D_task_co_6521
6522	ITEM_UNMAPPED	names=%Quest_D_task_co_6522
6523	ITEM_UNMAPPED	names=%Quest_D_task_co_6523
6524	ITEM_UNMAPPED	names=%Quest_D_task_co_6524
6525	ITEM_UNMAPPED	names=%Quest_D_task_co_6525
6526	ITEM_UNMAPPED	names=%Quest_D_task_co_6526
6527	ITEM_UNMAPPED	names=%Quest_D_task_co_6527
6528	ITEM_UNMAPPED	names=%Quest_D_task_co_6528
6529	ITEM_UNMAPPED	names=%Quest_D_task_co_6529
6530	ITEM_UNMAPPED	names=%Quest_D_task_co_6530
6531	ITEM_UNMAPPED	names=%Quest_D_task_co_6531
6532	ITEM_UNMAPPED	names=%Quest_D_task_co_6532
6533	ITEM_UNMAPPED	names=%Quest_D_task_co_6533
6534	ITEM_UNMAPPED	names=%Quest_D_task_co_6534
6535	ITEM_UNMAPPED	names=%Quest_D_task_co_6535
6536	ITEM_UNMAPPED	names=%Quest_D_task_co_6536
6537	ITEM_UNMAPPED	names=%Quest_D_task_co_6537
6538	ITEM_UNMAPPED	names=%Quest_D_task_co_6538
6539	ITEM_UNMAPPED	names=%Quest_D_task_co_6539
6540	ITEM_UNMAPPED	names=%Quest_D_task_co_6540
6541	ITEM_UNMAPPED	names=%Quest_D_task_me_6541
6542	ITEM_UNMAPPED	names=%Quest_D_task_me_6542
6543	ITEM_UNMAPPED	names=%Quest_D_task_me_6543
6544	ITEM_UNMAPPED	names=%Quest_D_task_me_6544
6545	ITEM_UNMAPPED	names=%Quest_D_task_me_6545
6546	ITEM_UNMAPPED	names=%Quest_D_task_me_6546
6547	ITEM_UNMAPPED	names=%Quest_D_task_me_6547
6548	ITEM_UNMAPPED	names=%Quest_D_task_me_6548
6549	ITEM_UNMAPPED	names=%Quest_D_task_me_6549
6550	ITEM_UNMAPPED	names=%Quest_D_task_me_6550
6551	ITEM_UNMAPPED	names=%Quest_D_task_me_6551
6552	ITEM_UNMAPPED	names=%Quest_D_task_me_6552
6553	ITEM_UNMAPPED	names=%Quest_D_task_me_6553
6554	ITEM_UNMAPPED	names=%Quest_D_task_me_6554
6555	ITEM_UNMAPPED	names=%Quest_D_task_me_6555
6556	ITEM_UNMAPPED	names=%Quest_D_task_me_6556
6557	ITEM_UNMAPPED	names=%Quest_D_task_me_6557
6558	ITEM_UNMAPPED	names=%Quest_D_task_me_6558
6559	ITEM_UNMAPPED	names=%Quest_D_task_me_6559
6560	ITEM_UNMAPPED	names=%Quest_D_task_me_6560
6561	ITEM_UNMAPPED	names=%Quest_D_task_me_6561
6562	ITEM_UNMAPPED	names=%Quest_D_task_me_6562
6563	ITEM_UNMAPPED	names=%Quest_D_task_me_6563
6564	ITEM_UNMAPPED	names=%Quest_D_task_me_6564
6565	ITEM_UNMAPPED	names=%Quest_D_task_me_6565
6566	ITEM_UNMAPPED	names=%Quest_D_task_me_6566
6567	ITEM_UNMAPPED	names=%Quest_D_task_me_6567
6568	ITEM_UNMAPPED	names=%Quest_D_task_me_6568
6569	ITEM_UNMAPPED	names=%Quest_D_task_me_6569
6570	ITEM_UNMAPPED	names=%Quest_D_task_me_6570
6571	ITEM_UNMAPPED	names=%Quest_D_task_me_6571
6572	ITEM_UNMAPPED	names=%Quest_D_task_me_6572
6573	ITEM_UNMAPPED	names=%Quest_D_task_me_6573
6574	ITEM_UNMAPPED	names=%Quest_D_task_me_6574
6575	ITEM_UNMAPPED	names=%Quest_D_task_me_6575
6576	ITEM_UNMAPPED	names=%Quest_D_task_me_6576
6577	ITEM_UNMAPPED	names=%Quest_D_task_me_6577
6578	ITEM_UNMAPPED	names=%Quest_D_task_me_6578
6579	ITEM_UNMAPPED	names=%Quest_D_task_me_6579
6580	ITEM_UNMAPPED	names=%Quest_D_task_me_6580
6581	ITEM_UNMAPPED	names=%Quest_D_task_me_6581
9548	ITEM_UNMAPPED	names=%Quest_L_Christmas_woman
9549	ITEM_UNMAPPED	names=%Quest_L_Christmas_man
9551	ITEM_UNMAPPED	names=%Quest_D_Christmas_woman
9552	ITEM_UNMAPPED	names=%Quest_D_Christmas_man
9558	ITEM_UNMAPPED	names=china_event_potion_hp_mp_35a
9559	ITEM_UNMAPPED	names=china_event_potion_hp_mp_35a
10521	TITLE_EVIDENCE_BLOCKED	retail=new_deva_title01 prod=1
11033	TITLE_EVIDENCE_BLOCKED	retail=light_title51 prod=1
11118	TITLE_EVIDENCE_BLOCKED	retail=light_title52 prod=1
11122	ITEM_UNMAPPED	names=SCROLL_shield_all_50A
11279	AP_DIFF	prod=1200 retail=300
11280	AP_DIFF	prod=2400 retail=600
11281	AP_DIFF	prod=3200 retail=800
11282	AP_DIFF	prod=6400 retail=1600
11283	AP_DIFF	prod=12000 retail=3000
11284	AP_DIFF	prod=24000 retail=6000
11285	AP_DIFF	prod=32000 retail=8000
11286	AP_DIFF	prod=64000 retail=16000
11304	TITLE_EVIDENCE_BLOCKED	retail=light_title71 prod=1
11460	TITLE_EVIDENCE_BLOCKED	retail=light_title55 prod=1
13708	ITEM_UNMAPPED	names=BATTERY_60
13807	ITEM_UNMAPPED	names=BATTERY_60
13968	ITEM_UNMAPPED	names=Wrap_ideternity_war_material_evolution_a01
14015	TITLE_EVIDENCE_BLOCKED	retail=light_title05 prod=1
