quest_id,template_type,contract_scope,start_type,start_npc_ids,end_npc_ids,start_page_id,start_page,report_open_action_id,report_open_action,report_page_id,report_page,report_source_status,report_action_id,report_action,report_target_status,reward_page_id,reward_page,progress_vars,progress_npc_ids,progress_page_ids,progress_pages,progress_action_ids,progress_actions,unresolved_reason,source_revision,source_resource,source_git_object,source_sha256
1433,item_collecting,FULL,TALK,798050,798050,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1434,item_collecting,FULL,TALK,203936,203936,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1435,item_collecting,FULL,TALK,203922,203922,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1436,item_collecting,FULL,TALK,203923,203923,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1437,item_collecting,FULL,TALK,203922,203922,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1439,item_collecting,FULL,TALK,204020,204020,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1440,item_collecting,FULL,TALK,204009,204009,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1441,item_collecting,FULL,TALK,203969,203969,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1443,item_collecting,FULL,TALK,798047,798047,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1444,item_collecting,FULL,TALK,204013,204013,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1445,report_to,FULL,TALK,204013,203790,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1446,item_collecting,FULL,TALK,203945,203945,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1447,item_collecting,FULL,TALK,203947,203947,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1448,item_collecting,FULL,TALK,203934,203934,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1449,report_to,FULL,TALK,790004,203992,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1450,item_collecting,FULL,TALK,203992,203992,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1451,report_to,FULL,TALK,203992,790004,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1452,data_driven_quest,FULL,TALK,203934,203704,4762,SELECT_NONE,31,QUEST_SELECT,10002,DEFAULT_SUCCESS,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1454,item_collecting,FULL,TALK,203948,203948,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1455,item_collecting,FULL,TALK,798049,798049,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1456,item_collecting,FULL,TALK,203923,203923,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1457,item_collecting,FULL,TALK,798102,798102,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1458,item_collecting,FULL,TALK,798049,798049,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1459,item_collecting,FULL,TALK,203923,203923,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1460,item_collecting,FULL,TALK,203704,203934,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1461,item_collecting,FULL,TALK,204030,204030,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1462,item_collecting,FULL,TALK,204030,204030,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1463,data_driven_quest,FULL,TALK,203940,203903,4762,SELECT_NONE,31,QUEST_SELECT,10002,DEFAULT_SUCCESS,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1465,report_to,FULL,TALK,203903,212649,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1469,data_driven_quest,FULL,TALK,790004,790004,4762,SELECT_NONE,31,QUEST_SELECT,10002,DEFAULT_SUCCESS,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1470,monster_hunt,FULL,TALK,790004,790004,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1471,report_to_many,FULL,TALK,203991,203703,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,0 1 2,203703 798024 798321,1352 1693 2034,SELECT2 SELECT3 SELECT4,10000 10001 10002,SETPRO1 SETPRO2 SETPRO3,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1472,data_driven_quest,FULL,TALK,203903,203903,4762,SELECT_NONE,31,QUEST_SELECT,10002,DEFAULT_SUCCESS,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1473,item_collecting,FULL,TALK,798115,798115,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1474,monster_hunt,FULL,TALK,203951,203951,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1475,item_collecting,FULL,TALK,203328,203328,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1476,monster_hunt,FULL,TALK,203997,203997,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1477,monster_hunt,FULL,TALK,203997,203997,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1478,item_collecting,FULL,TALK,730019,730019,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1479,report_to_many,FULL,TALK,730020,203912,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,0 1,203912 203898,1352 1693,SELECT2 SELECT3,10000 10001,SETPRO1 SETPRO2,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1480,item_collecting,FULL,TALK,203912,203898,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1481,item_collecting,FULL,TALK,203898,203898,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1483,data_driven_quest,FULL,TALK,798126,798127,4762,SELECT_NONE,31,QUEST_SELECT,10002,DEFAULT_SUCCESS,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1484,data_driven_quest,FULL,TALK,798127,798126,4762,SELECT_NONE,31,QUEST_SELECT,10002,DEFAULT_SUCCESS,REWARD,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1485,monster_hunt,FULL,TALK,204030,204030,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1486,item_collecting,FULL,TALK,203923,203923,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1487,item_collecting,FULL,TALK,204000,204000,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1488,monster_hunt,FULL,TALK,730019,730019,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1490,item_collecting,FULL,TALK,798126,204007,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1491,item_collecting,FULL,TALK,798151,798151,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1492,item_collecting,FULL,TALK,798151,798151,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1493,item_collecting,FULL,TALK,798151,798151,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1494,item_collecting,FULL,TALK,798151,798151,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1495,item_collecting,FULL,TALK,798151,798151,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1496,item_collecting,FULL,TALK,204045,204004,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1497,monster_hunt,FULL,TALK,204003,204003,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1498,item_collecting,FULL,TALK,204004,204004,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1501,monster_hunt,FULL,TALK,204507,204507,1011,SELECT1,31,QUEST_SELECT,1352,SELECT2,START,1009,SELECT_QUEST_REWARD,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1502,item_collecting,FULL,TALK,204525,204525,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
1503,item_collecting,FULL,TALK,204505,204505,1011,SELECT1,31,QUEST_SELECT,2375,SELECT5,START,39,CHECK_COLLECTED_ITEMS,REWARD,5,SHOW_SELECT_QUEST_REWARD_WINDOW1,,,,,,,,origin/history,src/main/resources/aion/definitions/compact/quests/scripts/zz_retail_simple_quests.xml,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca
