quest_id,quest_xml,quest_xml_sha256,route_type,npc_id,source_node,source_status,target_node,target_status,actual_page,expected_page,expected_page_id,client_actions,client_source_file,client_source_sha256,legacy_template_type,legacy_source_git_object,legacy_source_sha256,audit_status,fix_status,unresolved_reason
1313,src/main/resources/aion/data/static_data/quest_definition/quests/1313.xml,66650828753a2a5b58d4b176ea6bd18192964f37bee0e0e9f10b7c6fd7536354,NPC_START,204030,unaccepted,NONE,a0b0,START,SELECT1,SELECT1,1011,1012,QUEST_Q1313.html,bf9a6232b678b56eb3d713d48cc459176d2176e64e6dd820a22e06b254a6ba26,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1314,src/main/resources/aion/data/static_data/quest_definition/quests/1314.xml,6732ff1bd98c7e5c38782030df7bf3dc9fbd2aac87eb2abb83ea0dcf358aad4a,NPC_REPORT,730014,k1,START,reward,REWARD,SELECT5,SELECT5,2375,1009,QUEST_Q1314.html,bc6f2e1c2360c2084aaa8f2592fc6dcac93c64dc83c179edd0b8ff94e4d89119,report_to_many,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current report action or status timing differs from the legacy template contract
1314,src/main/resources/aion/data/static_data/quest_definition/quests/1314.xml,6732ff1bd98c7e5c38782030df7bf3dc9fbd2aac87eb2abb83ea0dcf358aad4a,NPC_START,730023,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1314.html,bc6f2e1c2360c2084aaa8f2592fc6dcac93c64dc83c179edd0b8ff94e4d89119,report_to_many,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1315,src/main/resources/aion/data/static_data/quest_definition/quests/1315.xml,234ad9b34890c969acf04400dbea7bbe2a0a141da154eaa793b496c3e2896b25,NPC_REPORT,730021,k10,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1315.html,be2c4b6c9750f986c67a35f1c4819f17f6c434ac2e127e10cf844a7d96c948b9,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1315,src/main/resources/aion/data/static_data/quest_definition/quests/1315.xml,234ad9b34890c969acf04400dbea7bbe2a0a141da154eaa793b496c3e2896b25,NPC_START,730021,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1315.html,be2c4b6c9750f986c67a35f1c4819f17f6c434ac2e127e10cf844a7d96c948b9,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1316,src/main/resources/aion/data/static_data/quest_definition/quests/1316.xml,71b7fb91750b3b21c3d38d7099b55a91eae8d687236145cdd72e3bfde4c8ec0d,NPC_REPORT,730021,k10,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1316.html,7515c251037679f6de01fea968f52fb5fbf64f8c18a4ffd8b4d3dadb28a0c502,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1316,src/main/resources/aion/data/static_data/quest_definition/quests/1316.xml,71b7fb91750b3b21c3d38d7099b55a91eae8d687236145cdd72e3bfde4c8ec0d,NPC_START,730021,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1316.html,7515c251037679f6de01fea968f52fb5fbf64f8c18a4ffd8b4d3dadb28a0c502,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,203906,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,203907,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,203908,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,203910,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,203915,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,203923,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,205240,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,798049,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1319,src/main/resources/aion/data/static_data/quest_definition/quests/1319.xml,1b54c0b029d20b4eec1db0578e5ff7a50318e6f3d3028daca5cdb62cbdce1d59,NPC_START,798050,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1319.html,0f1eca124488af7ace3b5a79790dc14a2c75aa0b06107b77b039024a355abd0d,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1320,src/main/resources/aion/data/static_data/quest_definition/quests/1320.xml,9c4687c42c26299e8df2c4c6e5c88ac0e894e691b984e7d63134cf4e87d1f737,NPC_REPORT,730019,k10,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1320.html,39893a5fc09d7b70fda79b2e84ce41ff453fcbe61ec1d0bc30af971e49818d19,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1320,src/main/resources/aion/data/static_data/quest_definition/quests/1320.xml,9c4687c42c26299e8df2c4c6e5c88ac0e894e691b984e7d63134cf4e87d1f737,NPC_START,730019,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1320.html,39893a5fc09d7b70fda79b2e84ce41ff453fcbe61ec1d0bc30af971e49818d19,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1321,src/main/resources/aion/data/static_data/quest_definition/quests/1321.xml,410981f6ead6325f976bf7614df2b006611a94b459c4d2937746eb9d004ddc4f,NPC_REPORT,730019,k10,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1321.html,5b06edc9c2a47dda8c4223e2b84df00bda915adb23d881968896158480d5e595,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1321,src/main/resources/aion/data/static_data/quest_definition/quests/1321.xml,410981f6ead6325f976bf7614df2b006611a94b459c4d2937746eb9d004ddc4f,NPC_START,730019,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1321.html,5b06edc9c2a47dda8c4223e2b84df00bda915adb23d881968896158480d5e595,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1322,src/main/resources/aion/data/static_data/quest_definition/quests/1322.xml,c834c31978f71e31e270c2f3fd788e2a28df2d743d9de5dcd372f093c24a3edb,NPC_REPORT,730008,started,START,reward,REWARD,SELECT2,SELECT5,2375,2376,QUEST_Q1322.html,5b666f6c5a72c96fdbe020ee4cd87e0ba6d1f90afd6139cd22947aa755a5890d,,,,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,quest has no unique full legacy template contract
1322,src/main/resources/aion/data/static_data/quest_definition/quests/1322.xml,c834c31978f71e31e270c2f3fd788e2a28df2d743d9de5dcd372f093c24a3edb,NPC_REPORT,730019,started,START,reward,REWARD,SELECT2,SELECT5,2375,2376,QUEST_Q1322.html,5b666f6c5a72c96fdbe020ee4cd87e0ba6d1f90afd6139cd22947aa755a5890d,,,,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,quest has no unique full legacy template contract
1322,src/main/resources/aion/data/static_data/quest_definition/quests/1322.xml,c834c31978f71e31e270c2f3fd788e2a28df2d743d9de5dcd372f093c24a3edb,NPC_START,730019,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1322.html,5b666f6c5a72c96fdbe020ee4cd87e0ba6d1f90afd6139cd22947aa755a5890d,,,,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,quest has no unique full legacy template contract
1324,src/main/resources/aion/data/static_data/quest_definition/quests/1324.xml,6c1aec865c98d7fd14f44eda0827a85a13b57285603624433b16781ead9c6656,NPC_START,203904,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1324.html,c8d127424e8ec2a7a9057784ad8802810c58114357bf558fe0a2c03f177c7852,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1324,src/main/resources/aion/data/static_data/quest_definition/quests/1324.xml,6c1aec865c98d7fd14f44eda0827a85a13b57285603624433b16781ead9c6656,NPC_START,203940,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1324.html,c8d127424e8ec2a7a9057784ad8802810c58114357bf558fe0a2c03f177c7852,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1324,src/main/resources/aion/data/static_data/quest_definition/quests/1324.xml,6c1aec865c98d7fd14f44eda0827a85a13b57285603624433b16781ead9c6656,NPC_START,204031,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1324.html,c8d127424e8ec2a7a9057784ad8802810c58114357bf558fe0a2c03f177c7852,data_driven_quest,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,EVIDENCE_REQUIRED,EVIDENCE_REQUIRED,current NPC is absent from the legacy template contract
1326,src/main/resources/aion/data/static_data/quest_definition/quests/1326.xml,a5ba537f6f58de84b8419f78fd42d04f3d5378bd7c956b66dc5a375187cd9273,NPC_REPORT,203940,k8,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1326.html,95926cfecf5f70740f6bfcd9b253de36d5c75359bc3fa2e78b13b3db9d423418,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1326,src/main/resources/aion/data/static_data/quest_definition/quests/1326.xml,a5ba537f6f58de84b8419f78fd42d04f3d5378bd7c956b66dc5a375187cd9273,NPC_START,203940,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1326.html,95926cfecf5f70740f6bfcd9b253de36d5c75359bc3fa2e78b13b3db9d423418,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1327,src/main/resources/aion/data/static_data/quest_definition/quests/1327.xml,91460548759ea293c62ccac33475c9114cf82d0423e8c4ab99477893a925e15f,NPC_REPORT,203939,k10,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1327.html,bb9ae3483f0b67f0d7fa2eddcb4d51786c8eda8c72591149295df4e65b9acf42,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1327,src/main/resources/aion/data/static_data/quest_definition/quests/1327.xml,91460548759ea293c62ccac33475c9114cf82d0423e8c4ab99477893a925e15f,NPC_START,203939,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1327.html,bb9ae3483f0b67f0d7fa2eddcb4d51786c8eda8c72591149295df4e65b9acf42,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1328,src/main/resources/aion/data/static_data/quest_definition/quests/1328.xml,fa3928235a6aef144cdb4493fd3be710f175341a7411b2c9f18a83d6775393fe,NPC_REPORT,203939,k10,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1328.html,b9f9450cab32c5276ea2ebe1faf059f1cde5c49b0558c8e2a99860f493fec269,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1328,src/main/resources/aion/data/static_data/quest_definition/quests/1328.xml,fa3928235a6aef144cdb4493fd3be710f175341a7411b2c9f18a83d6775393fe,NPC_START,203939,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1328.html,b9f9450cab32c5276ea2ebe1faf059f1cde5c49b0558c8e2a99860f493fec269,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1329,src/main/resources/aion/data/static_data/quest_definition/quests/1329.xml,08c216502e395af958536ac23cca8664230fb15af40ff07d970e2563f8d3acf3,NPC_START,203918,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1329.html,4c62abef3fdfb409d2ff7f108fb035b2c8b8c624c36170a6f00cc86e4eef45f2,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1330,src/main/resources/aion/data/static_data/quest_definition/quests/1330.xml,1ab928b9a0dfd85784c0b3fdcdccaef80e7ae59d8f1ef63099b196dad6fa9bc3,NPC_REPORT,203999,a5b5,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1330.html,a8c14a6914275756b26d829cb40ab1538a8684097b749c5e8c68676ac7f1fd54,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1330,src/main/resources/aion/data/static_data/quest_definition/quests/1330.xml,1ab928b9a0dfd85784c0b3fdcdccaef80e7ae59d8f1ef63099b196dad6fa9bc3,NPC_START,203999,unaccepted,NONE,a0b0,START,SELECT1,SELECT1,1011,1012,QUEST_Q1330.html,a8c14a6914275756b26d829cb40ab1538a8684097b749c5e8c68676ac7f1fd54,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1335,src/main/resources/aion/data/static_data/quest_definition/quests/1335.xml,2ac345b93e687a2793aba3bdde5ea7dc8d8f2f0dcdbd691e9a883cf834353792,NPC_REPORT,204006,started,START,reward,REWARD,SELECT5,SELECT5,2375,1009,QUEST_Q1335.html,9cc87db899dd5d0b85d0ff033e18a7d45737d796c9e92e478ef94a856c81025b,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1335,src/main/resources/aion/data/static_data/quest_definition/quests/1335.xml,2ac345b93e687a2793aba3bdde5ea7dc8d8f2f0dcdbd691e9a883cf834353792,NPC_START,203999,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1335.html,9cc87db899dd5d0b85d0ff033e18a7d45737d796c9e92e478ef94a856c81025b,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1337,src/main/resources/aion/data/static_data/quest_definition/quests/1337.xml,8acad1e22c6e7075f4f0f2e3512d86ca46ad7ba5a1c63ee08feeb6d113715109,NPC_START,203938,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1337.html,ff29bb597c85c84f23c0cb9d17789d55dbf857e1d382b7dfacd374fda92df55e,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1338,src/main/resources/aion/data/static_data/quest_definition/quests/1338.xml,7c7df864cdb7f6677fb5e24dd60c5ff36a37fd2f428b7336fd7b3ab64ea3c0d1,NPC_REPORT,204008,started,START,reward,REWARD,SELECT5,SELECT5,2375,1009,QUEST_Q1338.html,03c197881a75273e94995e0c4a54e2f96a7c65b00033d05988ec4e1499a6217a,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1338,src/main/resources/aion/data/static_data/quest_definition/quests/1338.xml,7c7df864cdb7f6677fb5e24dd60c5ff36a37fd2f428b7336fd7b3ab64ea3c0d1,NPC_START,204006,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1338.html,03c197881a75273e94995e0c4a54e2f96a7c65b00033d05988ec4e1499a6217a,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1339,src/main/resources/aion/data/static_data/quest_definition/quests/1339.xml,110ab9474804325c3d8ba2999ac6a91b1a2846115a88bf01836eb97fbb1a7525,NPC_REPORT,204008,k10,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1339.html,2bf15579cde7eb7c5403a092f33801266f435d6e0c8e90b1a33ce7121ac858bd,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1339,src/main/resources/aion/data/static_data/quest_definition/quests/1339.xml,110ab9474804325c3d8ba2999ac6a91b1a2846115a88bf01836eb97fbb1a7525,NPC_START,204008,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1339.html,2bf15579cde7eb7c5403a092f33801266f435d6e0c8e90b1a33ce7121ac858bd,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1340,src/main/resources/aion/data/static_data/quest_definition/quests/1340.xml,da4407bd17d3a0fdc6d923930fcd3280b21930479d049742913a478c3fd614ef,NPC_REPORT,204008,k7,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1340.html,4784917b5c37255ea84ba810ed74e456fc370d9a2eb506702b04e9eb22f21382,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1340,src/main/resources/aion/data/static_data/quest_definition/quests/1340.xml,da4407bd17d3a0fdc6d923930fcd3280b21930479d049742913a478c3fd614ef,NPC_START,204008,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1340.html,4784917b5c37255ea84ba810ed74e456fc370d9a2eb506702b04e9eb22f21382,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1343,src/main/resources/aion/data/static_data/quest_definition/quests/1343.xml,5c01f061c69f8895ab4dd06516260a602c08d661b360257220d2b4257ab9e173,NPC_REPORT,204007,k1,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1343.html,1e773511a5e387b01aaa83eb39c92f019573a410a9842a99d917184f5ca86f53,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1343,src/main/resources/aion/data/static_data/quest_definition/quests/1343.xml,5c01f061c69f8895ab4dd06516260a602c08d661b360257220d2b4257ab9e173,NPC_START,204007,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1343.html,1e773511a5e387b01aaa83eb39c92f019573a410a9842a99d917184f5ca86f53,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1344,src/main/resources/aion/data/static_data/quest_definition/quests/1344.xml,9f5db5a8ead71751a521fd2de25ec0376c31ce1eb1a52488819c213144c0a0a1,NPC_START,204006,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1007,QUEST_Q1344.html,896ed7f7d7c32d85218bed6f79780dce9cef067ae1f70d7d631cb62abd6a0b13,report_to,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1346,src/main/resources/aion/data/static_data/quest_definition/quests/1346.xml,938ff2f1f37ea575690a11b4b145d72b96c6ccc91454f820e19c669cb4b91b71,NPC_REPORT,203965,k9,START,reward,REWARD,SELECT2,SELECT2,1352,1009,QUEST_Q1346.html,dd5be6bad34c74fe866ec73b2d8939562ccf752911b57481d8ec1a10edae152c,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
1346,src/main/resources/aion/data/static_data/quest_definition/quests/1346.xml,938ff2f1f37ea575690a11b4b145d72b96c6ccc91454f820e19c669cb4b91b71,NPC_START,203966,unaccepted,NONE,started,START,SELECT1,SELECT1,1011,1012,QUEST_Q1346.html,dd5be6bad34c74fe866ec73b2d8939562ccf752911b57481d8ec1a10edae152c,monster_hunt,d8b94416e4f96778dec4b45641df097d693ba228,bad454f7f231ef391371a5250bd1644a5cd36a91a07a5e02e49b7c2986098dca,CLIENT_LIFECYCLE_ALIGNED,NOT_NEEDED,
