quest_id,source_file,source_variant,source_sha256,page_order,html_page_name,page_id,page_constant,page_mapping,action_count
18713,10000_19999/quest_q18713.html,active,0c78f219cf086e8273a9f5b7a9c86a9147776d31be0ec450e0bd266ac256a534,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18713,10000_19999/quest_q18713.html,active,0c78f219cf086e8273a9f5b7a9c86a9147776d31be0ec450e0bd266ac256a534,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18713,10000_19999/quest_q18713.html,active,0c78f219cf086e8273a9f5b7a9c86a9147776d31be0ec450e0bd266ac256a534,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18714,10000_19999/quest_q18714.html,active,5a9255588d82913ed62a99f0c13a7657e0e703a7ed70ee55c7788b6ae02558ad,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18714,10000_19999/quest_q18714.html,active,5a9255588d82913ed62a99f0c13a7657e0e703a7ed70ee55c7788b6ae02558ad,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18714,10000_19999/quest_q18714.html,active,5a9255588d82913ed62a99f0c13a7657e0e703a7ed70ee55c7788b6ae02558ad,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18714,10000_19999/quest_q18714.html,active,5a9255588d82913ed62a99f0c13a7657e0e703a7ed70ee55c7788b6ae02558ad,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18714,10000_19999/quest_q18714.html,active,5a9255588d82913ed62a99f0c13a7657e0e703a7ed70ee55c7788b6ae02558ad,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18714,10000_19999/quest_q18714.html,active,5a9255588d82913ed62a99f0c13a7657e0e703a7ed70ee55c7788b6ae02558ad,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18714,10000_19999/quest_q18714.html,active,5a9255588d82913ed62a99f0c13a7657e0e703a7ed70ee55c7788b6ae02558ad,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18715,10000_19999/quest_q18715.html,active,7738c3309a55543da8d150bd2cbcb1a8c6376b16a2d494ca92543586e51ce505,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18715,10000_19999/quest_q18715.html,active,7738c3309a55543da8d150bd2cbcb1a8c6376b16a2d494ca92543586e51ce505,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18715,10000_19999/quest_q18715.html,active,7738c3309a55543da8d150bd2cbcb1a8c6376b16a2d494ca92543586e51ce505,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18715,10000_19999/quest_q18715.html,active,7738c3309a55543da8d150bd2cbcb1a8c6376b16a2d494ca92543586e51ce505,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18715,10000_19999/quest_q18715.html,active,7738c3309a55543da8d150bd2cbcb1a8c6376b16a2d494ca92543586e51ce505,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18715,10000_19999/quest_q18715.html,active,7738c3309a55543da8d150bd2cbcb1a8c6376b16a2d494ca92543586e51ce505,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18715,10000_19999/quest_q18715.html,active,7738c3309a55543da8d150bd2cbcb1a8c6376b16a2d494ca92543586e51ce505,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18716,10000_19999/quest_q18716.html,active,445b65b301963d06d4fa3c43af1526276f3698a5aec3ff698e3bf20637fac077,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18716,10000_19999/quest_q18716.html,active,445b65b301963d06d4fa3c43af1526276f3698a5aec3ff698e3bf20637fac077,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18716,10000_19999/quest_q18716.html,active,445b65b301963d06d4fa3c43af1526276f3698a5aec3ff698e3bf20637fac077,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18716,10000_19999/quest_q18716.html,active,445b65b301963d06d4fa3c43af1526276f3698a5aec3ff698e3bf20637fac077,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18716,10000_19999/quest_q18716.html,active,445b65b301963d06d4fa3c43af1526276f3698a5aec3ff698e3bf20637fac077,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18716,10000_19999/quest_q18716.html,active,445b65b301963d06d4fa3c43af1526276f3698a5aec3ff698e3bf20637fac077,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18716,10000_19999/quest_q18716.html,active,445b65b301963d06d4fa3c43af1526276f3698a5aec3ff698e3bf20637fac077,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18717,10000_19999/quest_q18717.html,active,2cec4743c65d20dd2c14103a8d3834ebff6aece9c384f2311254376a1061dcca,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18717,10000_19999/quest_q18717.html,active,2cec4743c65d20dd2c14103a8d3834ebff6aece9c384f2311254376a1061dcca,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18717,10000_19999/quest_q18717.html,active,2cec4743c65d20dd2c14103a8d3834ebff6aece9c384f2311254376a1061dcca,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18717,10000_19999/quest_q18717.html,active,2cec4743c65d20dd2c14103a8d3834ebff6aece9c384f2311254376a1061dcca,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18717,10000_19999/quest_q18717.html,active,2cec4743c65d20dd2c14103a8d3834ebff6aece9c384f2311254376a1061dcca,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18717,10000_19999/quest_q18717.html,active,2cec4743c65d20dd2c14103a8d3834ebff6aece9c384f2311254376a1061dcca,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18717,10000_19999/quest_q18717.html,active,2cec4743c65d20dd2c14103a8d3834ebff6aece9c384f2311254376a1061dcca,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18718,10000_19999/quest_q18718.html,active,aa450a218e5efbaf445c5c58f2700639f558c7c34c1338d08b81d78cf6f5c73f,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18718,10000_19999/quest_q18718.html,active,aa450a218e5efbaf445c5c58f2700639f558c7c34c1338d08b81d78cf6f5c73f,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18718,10000_19999/quest_q18718.html,active,aa450a218e5efbaf445c5c58f2700639f558c7c34c1338d08b81d78cf6f5c73f,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18718,10000_19999/quest_q18718.html,active,aa450a218e5efbaf445c5c58f2700639f558c7c34c1338d08b81d78cf6f5c73f,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18718,10000_19999/quest_q18718.html,active,aa450a218e5efbaf445c5c58f2700639f558c7c34c1338d08b81d78cf6f5c73f,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18718,10000_19999/quest_q18718.html,active,aa450a218e5efbaf445c5c58f2700639f558c7c34c1338d08b81d78cf6f5c73f,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18718,10000_19999/quest_q18718.html,active,aa450a218e5efbaf445c5c58f2700639f558c7c34c1338d08b81d78cf6f5c73f,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18719,10000_19999/quest_q18719.html,active,263d98c9d6a49a0528e472fb1052f3ebb77a1f04efa4ae2df0ff873c78adca17,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18719,10000_19999/quest_q18719.html,active,263d98c9d6a49a0528e472fb1052f3ebb77a1f04efa4ae2df0ff873c78adca17,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18719,10000_19999/quest_q18719.html,active,263d98c9d6a49a0528e472fb1052f3ebb77a1f04efa4ae2df0ff873c78adca17,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18719,10000_19999/quest_q18719.html,active,263d98c9d6a49a0528e472fb1052f3ebb77a1f04efa4ae2df0ff873c78adca17,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18719,10000_19999/quest_q18719.html,active,263d98c9d6a49a0528e472fb1052f3ebb77a1f04efa4ae2df0ff873c78adca17,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18719,10000_19999/quest_q18719.html,active,263d98c9d6a49a0528e472fb1052f3ebb77a1f04efa4ae2df0ff873c78adca17,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18719,10000_19999/quest_q18719.html,active,263d98c9d6a49a0528e472fb1052f3ebb77a1f04efa4ae2df0ff873c78adca17,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18720,10000_19999/quest_q18720.html,active,8e7ea002575b7477f4f97d34b5b913dfdbd1c39498b05dfbf50fbac118c7df45,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18720,10000_19999/quest_q18720.html,active,8e7ea002575b7477f4f97d34b5b913dfdbd1c39498b05dfbf50fbac118c7df45,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18720,10000_19999/quest_q18720.html,active,8e7ea002575b7477f4f97d34b5b913dfdbd1c39498b05dfbf50fbac118c7df45,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18720,10000_19999/quest_q18720.html,active,8e7ea002575b7477f4f97d34b5b913dfdbd1c39498b05dfbf50fbac118c7df45,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18720,10000_19999/quest_q18720.html,active,8e7ea002575b7477f4f97d34b5b913dfdbd1c39498b05dfbf50fbac118c7df45,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18720,10000_19999/quest_q18720.html,active,8e7ea002575b7477f4f97d34b5b913dfdbd1c39498b05dfbf50fbac118c7df45,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18720,10000_19999/quest_q18720.html,active,8e7ea002575b7477f4f97d34b5b913dfdbd1c39498b05dfbf50fbac118c7df45,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18721,10000_19999/quest_q18721.html,active,c746779a3c1e89b6ca9e0895520982d5bc1d931ccde221279151ae0583ee3a40,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18721,10000_19999/quest_q18721.html,active,c746779a3c1e89b6ca9e0895520982d5bc1d931ccde221279151ae0583ee3a40,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18721,10000_19999/quest_q18721.html,active,c746779a3c1e89b6ca9e0895520982d5bc1d931ccde221279151ae0583ee3a40,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18721,10000_19999/quest_q18721.html,active,c746779a3c1e89b6ca9e0895520982d5bc1d931ccde221279151ae0583ee3a40,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18721,10000_19999/quest_q18721.html,active,c746779a3c1e89b6ca9e0895520982d5bc1d931ccde221279151ae0583ee3a40,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18721,10000_19999/quest_q18721.html,active,c746779a3c1e89b6ca9e0895520982d5bc1d931ccde221279151ae0583ee3a40,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18721,10000_19999/quest_q18721.html,active,c746779a3c1e89b6ca9e0895520982d5bc1d931ccde221279151ae0583ee3a40,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18722,10000_19999/quest_q18722.html,active,c340b3f84a6791780ec177386708b5fd9b99e073bcbeb48ec82c1ad1ebc55061,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18722,10000_19999/quest_q18722.html,active,c340b3f84a6791780ec177386708b5fd9b99e073bcbeb48ec82c1ad1ebc55061,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18722,10000_19999/quest_q18722.html,active,c340b3f84a6791780ec177386708b5fd9b99e073bcbeb48ec82c1ad1ebc55061,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18722,10000_19999/quest_q18722.html,active,c340b3f84a6791780ec177386708b5fd9b99e073bcbeb48ec82c1ad1ebc55061,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18722,10000_19999/quest_q18722.html,active,c340b3f84a6791780ec177386708b5fd9b99e073bcbeb48ec82c1ad1ebc55061,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18722,10000_19999/quest_q18722.html,active,c340b3f84a6791780ec177386708b5fd9b99e073bcbeb48ec82c1ad1ebc55061,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18722,10000_19999/quest_q18722.html,active,c340b3f84a6791780ec177386708b5fd9b99e073bcbeb48ec82c1ad1ebc55061,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18723,10000_19999/quest_q18723.html,active,8e624a420876220efab0adec461916aa58eb6193bac2a35fc168a7342c1e6370,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18723,10000_19999/quest_q18723.html,active,8e624a420876220efab0adec461916aa58eb6193bac2a35fc168a7342c1e6370,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18723,10000_19999/quest_q18723.html,active,8e624a420876220efab0adec461916aa58eb6193bac2a35fc168a7342c1e6370,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18723,10000_19999/quest_q18723.html,active,8e624a420876220efab0adec461916aa58eb6193bac2a35fc168a7342c1e6370,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18723,10000_19999/quest_q18723.html,active,8e624a420876220efab0adec461916aa58eb6193bac2a35fc168a7342c1e6370,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18723,10000_19999/quest_q18723.html,active,8e624a420876220efab0adec461916aa58eb6193bac2a35fc168a7342c1e6370,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18723,10000_19999/quest_q18723.html,active,8e624a420876220efab0adec461916aa58eb6193bac2a35fc168a7342c1e6370,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18724,10000_19999/quest_q18724.html,active,fd65c0960b95e5cba74c2fa56453fe9356c31b52c81a63370971462161b48903,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18724,10000_19999/quest_q18724.html,active,fd65c0960b95e5cba74c2fa56453fe9356c31b52c81a63370971462161b48903,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18724,10000_19999/quest_q18724.html,active,fd65c0960b95e5cba74c2fa56453fe9356c31b52c81a63370971462161b48903,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18724,10000_19999/quest_q18724.html,active,fd65c0960b95e5cba74c2fa56453fe9356c31b52c81a63370971462161b48903,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18724,10000_19999/quest_q18724.html,active,fd65c0960b95e5cba74c2fa56453fe9356c31b52c81a63370971462161b48903,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18724,10000_19999/quest_q18724.html,active,fd65c0960b95e5cba74c2fa56453fe9356c31b52c81a63370971462161b48903,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18724,10000_19999/quest_q18724.html,active,fd65c0960b95e5cba74c2fa56453fe9356c31b52c81a63370971462161b48903,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18725,10000_19999/quest_q18725.html,active,4f94a7f00c93a84d648974950ab5c45c6fd35fab9b5ff35db2761f643c1f7725,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18725,10000_19999/quest_q18725.html,active,4f94a7f00c93a84d648974950ab5c45c6fd35fab9b5ff35db2761f643c1f7725,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18725,10000_19999/quest_q18725.html,active,4f94a7f00c93a84d648974950ab5c45c6fd35fab9b5ff35db2761f643c1f7725,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18725,10000_19999/quest_q18725.html,active,4f94a7f00c93a84d648974950ab5c45c6fd35fab9b5ff35db2761f643c1f7725,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18725,10000_19999/quest_q18725.html,active,4f94a7f00c93a84d648974950ab5c45c6fd35fab9b5ff35db2761f643c1f7725,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18725,10000_19999/quest_q18725.html,active,4f94a7f00c93a84d648974950ab5c45c6fd35fab9b5ff35db2761f643c1f7725,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18725,10000_19999/quest_q18725.html,active,4f94a7f00c93a84d648974950ab5c45c6fd35fab9b5ff35db2761f643c1f7725,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18726,10000_19999/quest_q18726.html,active,7ec651c71c1dc05965d997dbb41e670067d37917e4bd14572934fac189286c6c,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18726,10000_19999/quest_q18726.html,active,7ec651c71c1dc05965d997dbb41e670067d37917e4bd14572934fac189286c6c,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18726,10000_19999/quest_q18726.html,active,7ec651c71c1dc05965d997dbb41e670067d37917e4bd14572934fac189286c6c,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18726,10000_19999/quest_q18726.html,active,7ec651c71c1dc05965d997dbb41e670067d37917e4bd14572934fac189286c6c,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18726,10000_19999/quest_q18726.html,active,7ec651c71c1dc05965d997dbb41e670067d37917e4bd14572934fac189286c6c,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18726,10000_19999/quest_q18726.html,active,7ec651c71c1dc05965d997dbb41e670067d37917e4bd14572934fac189286c6c,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18726,10000_19999/quest_q18726.html,active,7ec651c71c1dc05965d997dbb41e670067d37917e4bd14572934fac189286c6c,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18727,10000_19999/quest_q18727.html,active,ed134a4ee13804787327b2f0922eb5a3e5355d40eb20fcd46e635b39bbfa6111,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18727,10000_19999/quest_q18727.html,active,ed134a4ee13804787327b2f0922eb5a3e5355d40eb20fcd46e635b39bbfa6111,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18727,10000_19999/quest_q18727.html,active,ed134a4ee13804787327b2f0922eb5a3e5355d40eb20fcd46e635b39bbfa6111,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18727,10000_19999/quest_q18727.html,active,ed134a4ee13804787327b2f0922eb5a3e5355d40eb20fcd46e635b39bbfa6111,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18727,10000_19999/quest_q18727.html,active,ed134a4ee13804787327b2f0922eb5a3e5355d40eb20fcd46e635b39bbfa6111,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18727,10000_19999/quest_q18727.html,active,ed134a4ee13804787327b2f0922eb5a3e5355d40eb20fcd46e635b39bbfa6111,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18727,10000_19999/quest_q18727.html,active,ed134a4ee13804787327b2f0922eb5a3e5355d40eb20fcd46e635b39bbfa6111,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18728,10000_19999/quest_q18728.html,active,1192316528d106dbeee3f697075e58fc35bfa7c9918809707e85befc040d548f,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18728,10000_19999/quest_q18728.html,active,1192316528d106dbeee3f697075e58fc35bfa7c9918809707e85befc040d548f,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18728,10000_19999/quest_q18728.html,active,1192316528d106dbeee3f697075e58fc35bfa7c9918809707e85befc040d548f,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18728,10000_19999/quest_q18728.html,active,1192316528d106dbeee3f697075e58fc35bfa7c9918809707e85befc040d548f,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18728,10000_19999/quest_q18728.html,active,1192316528d106dbeee3f697075e58fc35bfa7c9918809707e85befc040d548f,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18728,10000_19999/quest_q18728.html,active,1192316528d106dbeee3f697075e58fc35bfa7c9918809707e85befc040d548f,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18728,10000_19999/quest_q18728.html,active,1192316528d106dbeee3f697075e58fc35bfa7c9918809707e85befc040d548f,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18729,10000_19999/quest_q18729.html,active,7dc56df1fb5863289f9ce5afb071c94324997c104cc2dd37da66b776f0615bb4,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18729,10000_19999/quest_q18729.html,active,7dc56df1fb5863289f9ce5afb071c94324997c104cc2dd37da66b776f0615bb4,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18729,10000_19999/quest_q18729.html,active,7dc56df1fb5863289f9ce5afb071c94324997c104cc2dd37da66b776f0615bb4,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18729,10000_19999/quest_q18729.html,active,7dc56df1fb5863289f9ce5afb071c94324997c104cc2dd37da66b776f0615bb4,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18729,10000_19999/quest_q18729.html,active,7dc56df1fb5863289f9ce5afb071c94324997c104cc2dd37da66b776f0615bb4,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18729,10000_19999/quest_q18729.html,active,7dc56df1fb5863289f9ce5afb071c94324997c104cc2dd37da66b776f0615bb4,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18729,10000_19999/quest_q18729.html,active,7dc56df1fb5863289f9ce5afb071c94324997c104cc2dd37da66b776f0615bb4,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18730,10000_19999/quest_q18730.html,active,9adb6dd0a4a4bbd8df12aff45aae9e88543eb6bcffa99a9c6fff722b3a8405e7,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18730,10000_19999/quest_q18730.html,active,9adb6dd0a4a4bbd8df12aff45aae9e88543eb6bcffa99a9c6fff722b3a8405e7,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18730,10000_19999/quest_q18730.html,active,9adb6dd0a4a4bbd8df12aff45aae9e88543eb6bcffa99a9c6fff722b3a8405e7,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18730,10000_19999/quest_q18730.html,active,9adb6dd0a4a4bbd8df12aff45aae9e88543eb6bcffa99a9c6fff722b3a8405e7,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18730,10000_19999/quest_q18730.html,active,9adb6dd0a4a4bbd8df12aff45aae9e88543eb6bcffa99a9c6fff722b3a8405e7,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18730,10000_19999/quest_q18730.html,active,9adb6dd0a4a4bbd8df12aff45aae9e88543eb6bcffa99a9c6fff722b3a8405e7,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18730,10000_19999/quest_q18730.html,active,9adb6dd0a4a4bbd8df12aff45aae9e88543eb6bcffa99a9c6fff722b3a8405e7,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18731,10000_19999/quest_q18731.html,active,92defb36e7f4b51599cd876255b5f62386e390292819f8a7d5d38b193a448656,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18731,10000_19999/quest_q18731.html,active,92defb36e7f4b51599cd876255b5f62386e390292819f8a7d5d38b193a448656,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18731,10000_19999/quest_q18731.html,active,92defb36e7f4b51599cd876255b5f62386e390292819f8a7d5d38b193a448656,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18731,10000_19999/quest_q18731.html,active,92defb36e7f4b51599cd876255b5f62386e390292819f8a7d5d38b193a448656,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18731,10000_19999/quest_q18731.html,active,92defb36e7f4b51599cd876255b5f62386e390292819f8a7d5d38b193a448656,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
18731,10000_19999/quest_q18731.html,active,92defb36e7f4b51599cd876255b5f62386e390292819f8a7d5d38b193a448656,6,select_acqusitive_quest_desc,12,HTML_PAGE_SELECT_ACQUSITIVE_QUEST_DESC,exact,0
18731,10000_19999/quest_q18731.html,active,92defb36e7f4b51599cd876255b5f62386e390292819f8a7d5d38b193a448656,7,select_progressive_quest_desc,11,HTML_PAGE_SELECT_PROGRESSIVE_QUEST_DESC,exact,0
18732,10000_19999/quest_q18732.html,active,90c8ac5c546ace2c78bcb22fcd03886c19b719e50e2291c4f56d40585d0a71d4,1,select1,1011,HTML_PAGE_SELECT1,exact,2
18732,10000_19999/quest_q18732.html,active,90c8ac5c546ace2c78bcb22fcd03886c19b719e50e2291c4f56d40585d0a71d4,2,select5,2375,HTML_PAGE_SELECT5,exact,1
18732,10000_19999/quest_q18732.html,active,90c8ac5c546ace2c78bcb22fcd03886c19b719e50e2291c4f56d40585d0a71d4,3,select_quest_reward1,5,HTML_PAGE_SHOW_SELECT_QUEST_REWARD_WINDOW1,exact,0
18732,10000_19999/quest_q18732.html,active,90c8ac5c546ace2c78bcb22fcd03886c19b719e50e2291c4f56d40585d0a71d4,4,quest_summary,9,HTML_PAGE_QUEST_SUMMARY,exact,0
18732,10000_19999/quest_q18732.html,active,90c8ac5c546ace2c78bcb22fcd03886c19b719e50e2291c4f56d40585d0a71d4,5,quest_complete,1008,HTML_PAGE_QUEST_COMPLETE,exact,0
