loc_id	mapid	en_name	name_id	zh_key	zh_name	client_file	posX	posY	posZ
318	600090000	Shatterbark Wood 1 (Elyos)	404263	STR_LDF5_Fortress_Airport_SUB_A1_L	北部前哨基地	client_strings_level.xml	340.27243	1069.663	124.05519
319	600090000	Shatterbark Wood 1 (Asmodians)	404264	STR_LDF5_Fortress_Airport_SUB_A1_D	北部前哨基地	client_strings_level.xml	340.27243	1069.663	124.05519
320	600090000	Splitwood 1 (Elyos)	404265	STR_LDF5_Fortress_Airport_SUB_A2_L	南部前哨基地	client_strings_level.xml	1098.5002	1250.8628	177.8723
321	600090000	Splitwood 1 (Asmodians)	404266	STR_LDF5_Fortress_Airport_SUB_A2_D	南部前哨基地	client_strings_level.xml	1098.5002	1250.8628	177.8723
322	600090000	Wealhtheow's Keep (Elyos)	404267	STR_LDF5_Fortress_Airport_DYN_7011_L	阿诺哈要塞	client_strings_level.xml	755.8279	274.5816	155.6706
323	600090000	Wealhtheow's Keep (Asmodians)	404268	STR_LDF5_Fortress_Airport_DYN_7011_D	阿诺哈要塞	client_strings_level.xml	755.8279	274.5816	155.6706
324	600090000	Shatterbark Wood 2 (Elyos)	404269	STR_LDF5_Fortress_Airport_SUB_A1_Front_L	北部前哨基地前面	client_strings_level.xml	457.55423	1267.0055	130.6557
325	600090000	Shatterbark Wood 2 (Asmodians)	404270	STR_LDF5_Fortress_Airport_SUB_A1_Front_D	北部前哨基地前面	client_strings_level.xml	457.55423	1267.0055	130.6557
326	600090000	Splitwood 2 (Elyos)	404271	STR_LDF5_Fortress_Airport_SUB_A2_Front_L	南部前哨基地前面	client_strings_level.xml	1208.5062	1164.5486	173.43425
327	600090000	Splitwood 2 (Asmodians)	404272	STR_LDF5_Fortress_Airport_SUB_A2_Front_D	南部前哨基地前面	client_strings_level.xml	1208.5062	1164.5486	173.43425
328	600090000	Rubirinerk's Settlement	404273	STR_LDF5_Fortress_Airport_ZONE_A1_OP	卡多尔	client_strings_level.xml	408.1886	1359.2572	163.51178
329	600090000	Saparinerk's Settlement	404274	STR_LDF5_Fortress_Airport_ZONE_A2_OP	卡多尔	client_strings_level.xml	1302.5714	1315.4507	199.75026
332	600100000	Lumewillow Glade Scout Base (Elyos)	404277	STR_LDF4_Advance_Airport_SUB_OP_L	艾格尔远征队侦察基地	client_strings_level.xml	115.27089	128.20848	347.8555
333	600100000	Pinacle Cataract Outpost (Asmodians)	404278	STR_LDF4_Advance_Airport_SUB_OP_D	赫尔昆特派遣队前哨基地	client_strings_level.xml	1842.7148	1772.413	305.20532
334	600100000	Lobneru Lagoon	404279	STR_LDF4_Advance_Airport_SUB_D1	查皮勒群落	client_strings_level.xml	-	-	-
336	600100000	Whisperleaf Forest	404281	STR_LDF4_Advance_Airport_SUB_I1	波波古巢穴	client_strings_level.xml	-	-	-
338	600100000	Valpura Heights	404283	STR_LDF4_Advance_Airport_SUB_J1	巴甫尔亚高原	client_strings_level.xml	1073.4718	1493.0555	273.14166
339	600100000	Lawbringer's Cut	404284	STR_LDF4_Advance_Airport_SUB_E1	远征队进攻通道	client_strings_level.xml	951.724927	684.57874	284.86478
342	400020000	Belani Fort	404290	STR_GAb1_01_Airport_v01_L	基地方向	client_strings_level.xml	209.47366	175.34723	1489.4998
343	400020000	Belfarth Fort	404291	STR_GAb1_01_Airport_v02_L	基地方向	client_strings_level.xml	175.95262	1838.0282	1489.4702
344	400020000	Beling Fort	404292	STR_GAb1_01_Airport_v03_L	基地方向	client_strings_level.xml	1844.2397	1868.1226	1489.5593
345	400020000	Belsal Fort	404293	STR_GAb1_01_Airport_v04_L	基地方向	client_strings_level.xml	1875.5597	202.80507	1489.649
346	400040000	Aspamon Hold	404294	STR_GAb1_02_Airport_v01_L	基地方向	client_strings_level.xml	209.47366	175.34723	1489.4998
347	400040000	Aspatyr Hold	404295	STR_GAb1_02_Airport_v02_L	基地方向	client_strings_level.xml	175.95262	1838.0282	1489.4702
348	400040000	Aspar Hold	404296	STR_GAb1_02_Airport_v03_L	基地方向	client_strings_level.xml	1844.2397	1868.1226	1489.5593
349	400040000	Aspal Hold	404297	STR_GAb1_02_Airport_v04_L	基地方向	client_strings_level.xml	1875.5597	202.80507	1489.649
350	400050000	Atasin Post	404298	STR_GAb1_03_Airport_v01_L	基地方向	client_strings_level.xml	209.47366	175.34723	1489.4998
351	400050000	Atair Post	404299	STR_GAb1_03_Airport_v02_L	基地方向	client_strings_level.xml	175.95262	1838.0282	1489.4702
352	400050000	Atangal Post	404300	STR_GAb1_03_Airport_v03_L	基地方向	client_strings_level.xml	1844.2397	1868.1226	1489.5593
353	400050000	Ataj Post	404301	STR_GAb1_03_Airport_v04_L	基地方向	client_strings_level.xml	1875.5597	202.80507	1489.649
354	400060000	Disilgot Redoubt	404302	STR_GAb1_04_Airport_v01_L	基地方向	client_strings_level.xml	209.47366	175.34723	1489.4998
355	400060000	Disilveir Redoubt	404303	STR_GAb1_04_Airport_v02_L	基地方向	client_strings_level.xml	175.95262	1838.0282	1489.4702
356	400060000	Disiltroll Redoubt	404304	STR_GAb1_04_Airport_v03_L	基地方向	client_strings_level.xml	1844.2397	1868.1226	1489.5593
357	400060000	Disilheim Redoubt	404305	STR_GAb1_04_Airport_v04_L	基地方向	client_strings_level.xml	1875.5597	202.80507	1489.649
358	600090000	Wealhtheow's Keep (Elyos)	404267	STR_LDF5_Fortress_Airport_DYN_7011_L	阿诺哈要塞	client_strings_level.xml	755.8279	274.5816	155.6706
359	600090000	Wealhtheow's Keep (Asmodians)	404268	STR_LDF5_Fortress_Airport_DYN_7011_D	阿诺哈要塞	client_strings_level.xml	755.8279	274.5816	155.6706
364	600090000	Shatterbark Wood 1 (Elyos)	404407	STR_LDF5_F_Airport_SUB_A1_A_L	北部前哨基地	client_strings_level.xml	340.27243	1069.663	124.05519
365	600090000	Shatterbark Wood 1 (Asmodians)	404408	STR_LDF5_F_Airport_SUB_A1_A_D	北部前哨基地	client_strings_level.xml	340.27243	1069.663	124.05519
366	600090000	Splitwood 1 (Elyos)	404409	STR_LDF5_F_Airport_SUB_A2_A_L	南部前哨基地	client_strings_level.xml	1098.5002	1250.8628	177.8723
367	600090000	Splitwood 1 (Asmodians)	404410	STR_LDF5_F_Airport_SUB_A2_A_D	南部前哨基地	client_strings_level.xml	1098.5002	1250.8628	177.8723
368	600090000	Hero's Fall (Elyos)	404411	STR_LDF5_F_Airport_DYN_7012_L	英雄废墟	client_strings_level.xml	863.2553	804.6878	164.80492
369	600090000	Hero's Fall (Asmodians)	404412	STR_LDF5_F_Airport_DYN_7012_D	英雄废墟	client_strings_level.xml	863.2553	804.6878	164.80492
370	600090000	Ashen Glade (Elyos)	404413	STR_LDF5_F_Airport_DYN_7013_L	燃烧之眼	client_strings_level.xml	507.20117	472.81064	151.95007
371	600090000	Ashen Glade (Asmodians)	404414	STR_LDF5_F_Airport_DYN_7013_D	燃烧之眼	client_strings_level.xml	507.20117	472.81064	151.95007
372	600090000	Molten Cliffs (Elyos)	404415	STR_LDF5_F_Airport_DYN_7014_L	暗影之地	client_strings_level.xml	1223.4508	232.77756	136.86725
373	600090000	Molten Cliffs (Asmodians)	404416	STR_LDF5_F_Airport_DYN_7014_D	暗影之地	client_strings_level.xml	1223.4508	232.77756	136.86725
376	600100000	Lumewillow Glade Scout Base (Elyos)	404429	STR_LDF4_Advance_Airport_OP_L	哥尔哈	client_strings_level.xml	115.27089	128.20848	347.8555
377	600100000	Pinacle Cataract Outpost (Asmodians)	404430	STR_LDF4_Advance_Airport_OP_D	哥尔哈	client_strings_level.xml	1842.7148	1772.413	305.20532
378	600050000	Beritran Foothold (Base Asmodians)	404431	STR_LDF5a_Airport_SUB_A3_D	第73基地	client_strings_level.xml	1064.5366	344.04404	186.41261
379	600050000	Primeval Ruin (Base Asmodians)	404432	STR_LDF5a_Airport_SUB_A4_D	第74基地	client_strings_level.xml	783.3526	2619.8684	215.09322
380	600050000	Beritran Foothold (Base Elyos)	404433	STR_LDF5a_Airport_SUB_A3_L	第73基地	client_strings_level.xml	967.71124	396.22546	187.12152
381	600050000	Primeval Ruin (Base Elyos)	404434	STR_LDF5a_Airport_SUB_A4_L	第74基地	client_strings_level.xml	963.1022	2784.7249	205.23875
382	220080000	Dragon Rest Temple	404550	STR_DF5_Airport_SUB_OP1_Fly	遗忘龙帝寺院	client_strings_level.xml	-	-	-
383	220080000	Dawnbreak Temple	404551	STR_DF5_Airport_SUB_OP2_Fly	夕阳寺院	client_strings_level.xml	-	-	-
384	220080000	Whirlpool Temple	404552	STR_DF5_Airport_SUB_OP3_Fly	绿洲寺院	client_strings_level.xml	-	-	-
385	220080000	Dragon Rest Temple	404553	STR_DF5_Airport_SUB_OP1_Tele	遗忘龙帝寺院	client_strings_level.xml	471.00113	2340.8035	216.72331
386	220080000	Dawnbreak Temple	404554	STR_DF5_Airport_SUB_OP2_Tele	夕阳寺院	client_strings_level.xml	2677.9238	1396.5533	336.15005
387	220080000	Whirlpool Temple	404555	STR_DF5_Airport_SUB_OP3_Tele	绿洲寺院	client_strings_level.xml	1591.6001	154.62932	186.81342
388	220080000	Arden Village	404556	STR_DF5_Airport_SUB_Vil1_Tele	亚门特领地村	client_strings_level.xml	1770.8252	2535.3325	298.0000
389	220080000	Cet Village	404557	STR_DF5_Airport_SUB_Vil2_Tele	塞塔斯领地村	client_strings_level.xml	1509.0227	1725.0443	328.31528
390	220080000	Bomire Village	404558	STR_DF5_Airport_SUB_Vil3_Tele	拜尔亚德领地村	client_strings_level.xml	756.71674	1253.5146	251.5000
391	220080000	Fatebound Legion Outpost	404559	STR_DF5_Airport_SUB_Vil4_Tele	命运之天平军团进击地	client_strings_level.xml	2389.7625	795.2537	286.92163
400	210070000	Aequis Expedition Headquarters	404568	STR_LF5_Airport_SUB_OP1_Line	希哥尼亚	client_strings_level.xml	2938.8386	850.36816	571.088
401	210070000	Aequis Expedition Headquarters	404569	STR_LF5_Airport_SUB_OP1_Fly	黎明之光远征总部	client_strings_level.xml	-	-	-
402	210070000	Aequis Advance Post	404570	STR_LF5_Airport_SUB_OP2_Fly	黎明之光前进总部	client_strings_level.xml	-	-	-
403	210070000	Aequis Outpost	404571	STR_LF5_Airport_SUB_OP3_Fly	黎明之光前哨总部	client_strings_level.xml	-	-	-
404	210070000	Aequis Expedition Headquarters	404572	STR_LF5_Airport_SUB_OP1_Tele	黎明之光远征总部	client_strings_level.xml	2938.8386	850.36816	571.088
405	210070000	Aequis Advance Post	404573	STR_LF5_Airport_SUB_OP2_Tele	黎明之光前进总部	client_strings_level.xml	507.6797	1895.5385	467.20273
406	210070000	Aequis Outpost	404574	STR_LF5_Airport_SUB_OP3_Tele	黎明之光前哨总部	client_strings_level.xml	2144.7974	2937.4211	330.30264
407	210070000	Henor Territory Village	404575	STR_LF5_Airport_SUB_Vil1_Tele	哈诺勒领地村	client_strings_level.xml	1393.2283	604.04767	581.372
408	210070000	Aedra Territory Village	404576	STR_LF5_Airport_SUB_Vil2_Tele	安德雷亚领地村	client_strings_level.xml	1160.847	1579.1193	465.75
409	210070000	Erivale Territory Village	404577	STR_LF5_Airport_SUB_Vil3_Tele	埃提卡领地村	client_strings_level.xml	2397.352	1501.9462	437.625
410	210070000	Aequis Detachment Post	404578	STR_LF5_Airport_SUB_Vil4_Tele	黎明之光派遣哨所	client_strings_level.xml	1135.5297	2916.5142	291.375
415	220080000	Dragon Rest Temple	404617	STR_DF5_Airport_SUB_OP1_Zone	厄夏勒	client_strings_level.xml	471.00113	2340.8035	216.72331
416	220090000	Habrok	404619	STR_DF5_Ship_Airport_Zone	拉格纳顿号	client_strings_level.xml	253.53067	190.31093	503.51117
417	210080000	Griffoen	404620	STR_ZONE_NAME_LF5_Ship	埃尔盖夫号	client_strings_level.xml	263.519	208.50888	498.76456
418	220080000	Arden Village	404623	STR_DF5_Airport_SUB_Vil1_ID	亚门特领地村	client_strings_level.xml	1770.8252	2535.3325	298.0000
419	220080000	Cet Village	404624	STR_DF5_Airport_SUB_Vil2_ID	塞塔斯领地村	client_strings_level.xml	1509.0227	1725.0443	328.31528
420	220080000	Bomire Village	404625	STR_DF5_Airport_SUB_Vil3_ID	拜尔亚德领地村	client_strings_level.xml	756.71674	1253.5146	251.5000
421	220080000	Sky Fortress Insurgent Post	404626	STR_DF5_Airport_SUB_ID_01	空中要塞渗透作战地	client_strings_level.xml	703.0914	2852.3518	215.72034
422	220080000	Rentus Recovery Base	404627	STR_DF5_Airport_SUB_ID_02	兰图斯夺回基地	client_strings_level.xml	1995.318	2026.5698	328.29263
423	220080000	Dragonfall's Glare	404628	STR_DF5_Airport_SUB_ID_03	坠落的龙帝之眼	client_strings_level.xml	2831.7195	1672.0333	300.71286
424	220080000	Raksang Ruins Entrance	404629	STR_DF5_Airport_SUB_ID_04	勒门图渗透地	client_strings_level.xml	411.14304	1451.4464	274.5000
425	220080000	Perkin Chase	404630	STR_DF5_Airport_SUB_ID_05	佩尔金追踪团野营地	client_strings_level.xml	491.7192	95.14694	198.74918
426	220080000	Danuar Sanctuary Investigation Area	404631	STR_DF5_Airport_SUB_ID_06	符文安息处调查团营帐	client_strings_level.xml	1680.8341	559.4868	255.90947
427	220080000	Shriekfang Crown	404632	STR_DF5_Airport_SUB_ID_07	龙帝之绝唱	client_strings_level.xml	2955.2986	398.10565	296.19955
428	210070000	Henor Territory Village	404633	STR_LF5_Airport_SUB_Vil1_ID	哈诺勒领地村	client_strings_level.xml	1393.2283	604.04767	581.372
429	210070000	Aedra Territory Village	404634	STR_LF5_Airport_SUB_Vil2_ID	安德雷亚领地村	client_strings_level.xml	1160.847	1579.1193	465.75
430	210070000	Erivale Territory Village	404635	STR_LF5_Airport_SUB_Vil3_ID	埃提卡领地村	client_strings_level.xml	2397.352	1501.9462	437.625
431	210070000	Sky Fortress Operation Post	404636	STR_LF5_Airport_SUB_ID_01	阿图拉姆作战哨所	client_strings_level.xml	2417.6965	635.2806	548.125
432	210070000	Reian Refugee Camp	404637	STR_LF5_Airport_SUB_ID_02	鸢族避难处	client_strings_level.xml	1137.9482	794.7239	562.75
433	210070000	Ruihold Scatterings	404638	STR_LF5_Airport_SUB_ID_03	坠落的城堡残骸	client_strings_level.xml	110.294	1456.0262	491.484
434	210070000	Twilight Temple	404639	STR_LF5_Airport_SUB_ID_04	不详礼堂入口	client_strings_level.xml	2661.6003	1474.2921	431.58176
435	210070000	Perkin Chase	404640	STR_LF5_Airport_SUB_ID_05	佩尔金追踪地	client_strings_level.xml	2781.9282	2997.7004	274.875
436	210070000	Danuar Sanctuary Inspector Camp	404641	STR_LF5_Airport_SUB_ID_06	符文安息处调查团野营地	client_strings_level.xml	2098.4492	2289.5332	294.625
437	210070000	Wailing Dunes	404642	STR_LF5_Airport_SUB_ID_07	悲鸣之龙岩峡谷	client_strings_level.xml	136.14838	2734.6653	212.1573
438	220110000	Norsvold	404778	STR_DF6_Airport_OP_Zone	诺斯珀德	client_strings_level.xml	1797.097	1990.2124	198.29883
439	220110000	Azphel's Sanctuary	404779	STR_DF6_Airport_SUB_OP_Fly	阿斯佩尔神庙寺院	client_strings_level.xml	-	-	-
440	220110000	Canyon Of Lost Souls	404780	STR_DF6_Airport_SUB_C_Fly	受诅咒的峡谷	client_strings_level.xml	-	-	-
441	220110000	Plateau Of Aetheric Gales	404781	STR_DF6_Airport_SUB_E_Fly	审判之高原	client_strings_level.xml	-	-	-
442	220110000	Aetherspring Lake	404782	STR_DF6_Airport_SUB_G_Fly	生命之湖	client_strings_level.xml	-	-	-
443	220110000	Nightbloom Forest	404783	STR_DF6_Airport_SUB_I_Fly	萨波拉森林	client_strings_level.xml	-	-	-
444	210100000	Iluma	404827	STR_LF6_Airport_OP_Zone	阿斯泰拉	client_strings_level.xml	1423.9753	1258.997	336.60352
445	210100000	Basedes Canyon	404828	STR_LF6_Airport_SUB_OP_Fly	阿里埃神庙圣所	client_strings_level.xml	-	-	-
446	210100000	Polten Marsh	404829	STR_LF6_Airport_SUB_C_Fly	五色湿地	client_strings_level.xml	-	-	-
447	210100000	Ariel's Rest	404830	STR_LF6_Airport_SUB_E_Fly	寂静之精灵森林	client_strings_level.xml	-	-	-
448	210100000	Zephyr Vale	404831	STR_LF6_Airport_SUB_G_Fly	西风高原	client_strings_level.xml	-	-	-
449	210100000	Kojol Valley	404832	STR_LF6_Airport_SUB_I_Fly	红蘑菇峡谷	client_strings_level.xml	-	-	-
450	302200000	Elyos Square	405011	STR_LC1_D_Airport_SP_Bank	千人大广场	client_strings_level.xml	1458.6332	1450.5676	572.87573
451	302200000	Divine Road	405012	STR_LC1_D_Airport_SP_Library	神圣之路	client_strings_level.xml	1930.9808	1514.3209	590.01074
452	302200000	Outer Port Of Sanctum	405013	STR_LC1_D_Airport_SP_Dock	极乐世界外港	client_strings_level.xml	1817.1605	2154.2178	527.9301
453	302200000	Exalted Path	405014	STR_LC1_D_Airport_SP_Glory	荣光之路	client_strings_level.xml	1363.1033	1481.7102	569.0385
454	302300000	Vifrost Bridge	405015	STR_DC1_D_Airport_SP_Bridge	非普洛斯特桥	client_strings_level.xml	1601.8434	1412.9706	193.1286
455	302300000	Temple Of Gold	405016	STR_DC1_D_Airport_SP_Street	黄金会堂	client_strings_level.xml	1034.8004	1473.1919	213.4775
456	302300000	Crandale District	405017	STR_DC1_D_Airport_SP_Westside	克兰戴尔地区	client_strings_level.xml	1175.7998	1167.0049	207.97896
458	302200000	Sanctum Airship Dock - Lower	405019	STR_LC1_D_Airport_SP_Fly_2	极乐世界西部激战场下部飞艇	client_strings_level.xml	-	-	-
460	302300000	Pandaemonium Airship Dock - Upper	405021	STR_DC1_D_Airport_SP_Fly_2	伏魔殿南部激战场上部飞艇	client_strings_level.xml	-	-	-
461	302200000	Sanctum Airship Dock - Upper	405022	STR_LC1_D_Airport_SP_Fly_3	极乐世界西部激战场上部飞艇	client_strings_level.xml	-	-	-
462	302300000	Pandaemonium Airship Dock - Lower	405023	STR_DC1_D_Airport_SP_Fly_3	伏魔殿南部激战场下部飞艇	client_strings_level.xml	-	-	-
477	400010000	Redemption Landing	405082	STR_Ab1_Airport_SUB_L_UpBase	玛高斯	client_strings_level.xml	1778.00	178.00	2938.00
478	400010000	Harbinger's Landing	405083	STR_Ab1_Airport_SUB_D_UpBase	托斯卡努	client_strings_level.xml	982.00	2847.00	3033.00
487	302350000	Ancient Altar	405158	STR_SZ_IDEternity_War_09	留下的祭坛	client_strings_level.xml	725.25134	399.6973	307.875
488	302350000	Temple Of Origin	405153	STR_SZ_IDEternity_War_04	祈愿圣殿	client_strings_level.xml	746.64526	856.7903	349.815
489	302350000	Eon Anvil	405156	STR_SZ_IDEternity_War_07	万古的毛鲁	client_strings_level.xml	456.32364	1083.2435	349.02142
490	302350000	Eternal Anvil	405160	STR_SZ_IDEternity_War_11	千古的毛鲁	client_strings_level.xml	1032.2965	1061.0446	352.45233
491	302350000	Ancient Altar	405158	STR_SZ_IDEternity_War_09	留下的祭坛	client_strings_level.xml	725.25134	399.6973	307.875
492	302350000	Temple Of Origin	405153	STR_SZ_IDEternity_War_04	祈愿圣殿	client_strings_level.xml	746.64526	856.7903	349.815
493	302350000	Eon Anvil	405156	STR_SZ_IDEternity_War_07	万古的毛鲁	client_strings_level.xml	456.32364	1083.2435	349.02142
494	302350000	Eternal Anvil	405160	STR_SZ_IDEternity_War_11	千古的毛鲁	client_strings_level.xml	1032.2965	1061.0446	352.45233
495	302350000	Ancient Altar	405158	STR_SZ_IDEternity_War_09	留下的祭坛	client_strings_level.xml	725.25134	399.6973	307.875
496	302350000	Temple Of Origin	405153	STR_SZ_IDEternity_War_04	祈愿圣殿	client_strings_level.xml	746.64526	856.7903	349.815
497	302350000	Eon Anvil	405156	STR_SZ_IDEternity_War_07	万古的毛鲁	client_strings_level.xml	456.32364	1083.2435	349.02142
498	302350000	Eternal Anvil	405160	STR_SZ_IDEternity_War_11	千古的毛鲁	client_strings_level.xml	1032.2965	1061.0446	352.45233
499	302350000	Ancient Altar	405158	STR_SZ_IDEternity_War_09	留下的祭坛	client_strings_level.xml	725.25134	399.6973	307.875
500	302350000	Temple Of Origin	405153	STR_SZ_IDEternity_War_04	祈愿圣殿	client_strings_level.xml	746.64526	856.7903	349.815
501	302350000	Eon Anvil	405156	STR_SZ_IDEternity_War_07	万古的毛鲁	client_strings_level.xml	456.32364	1083.2435	349.02142
502	302350000	Eternal Anvil	405160	STR_SZ_IDEternity_War_11	千古的毛鲁	client_strings_level.xml	1032.2965	1061.0446	352.45233
523	400010000	Divine Fortress (Elyos)	400690	STR_Ab1_DynAirport_SUB_L_1011	神圣要塞	client_strings_level.xml	1543.9111	1564.3759	2309.061
524	400010000	Divine Fortress (Asmodians)	400733	STR_Ab1_DynAirport_SUB_D_1011	神圣要塞	client_strings_level.xml	1543.9111	1564.3759	2309.061
526	220110000	Airport_B2_Artifact (Asmodians)	405268	STR_DF6_Airport_B2_Artifact	第208基地-战场的激励	client_strings_level.xml	2308.3528	683.0181	297.53165
527	220110000	Airport_D_Artifact (Asmodians)	405269	STR_DF6_Airport_D_Artifact	第209基地-激战的援手	client_strings_level.xml	2486.6614	2564.7234	309.16248
528	220110000	Airport_F2_Artifact (Asmodians)	405270	STR_DF6_Airport_F2_Artifact	第210基地-战场的激励	client_strings_level.xml	317.02524	2683.4536	245.12564
529	220110000	Airport_H_Artifact (Asmodians)	405271	STR_DF6_Airport_H_Artifact	第211基地-激战的援手	client_strings_level.xml	975.2951	849.9423	282.5036
530	220110000	Airport_B2_Artifact (Elyos)	405268	STR_DF6_Airport_B2_Artifact	第208基地-战场的激励	client_strings_level.xml	2308.3528	683.0181	297.53165
531	220110000	Airport_D_Artifact (Elyos)	405269	STR_DF6_Airport_D_Artifact	第209基地-激战的援手	client_strings_level.xml	2486.6614	2564.7234	309.16248
532	220110000	Airport_F2_Artifact (Elyos)	405270	STR_DF6_Airport_F2_Artifact	第210基地-战场的激励	client_strings_level.xml	317.02524	2683.4536	245.12564
533	220110000	Airport_H_Artifact (Elyos)	405271	STR_DF6_Airport_H_Artifact	第211基地-激战的援手	client_strings_level.xml	975.2951	849.9423	282.5036
535	210100000	Airport_B2_Artifact (Elyos)	405273	STR_LF6_Airport_B2_Artifact	第108基地-战场的激励	client_strings_level.xml	2564.5986	2566.6292	217.25
536	210100000	Airport_D_Artifact (Elyos)	405274	STR_LF6_Airport_D_Artifact	第109基地-激战的援手	client_strings_level.xml	2375.57	727.7937	234.66476
537	210100000	Airport_F2_Artifact (Elyos)	405275	STR_LF6_Airport_F2_Artifact	第110基地-战场的激励	client_strings_level.xml	327.79056	608.9343	287.67853
538	210100000	Airport_H_Artifact (Elyos)	405276	STR_LF6_Airport_H_Artifact	第111基地-激战的援手	client_strings_level.xml	848.3803	2489.7908	356.04993
539	210100000	Airport_B2_Artifact (Asmodians)	405273	STR_LF6_Airport_B2_Artifact	第108基地-战场的激励	client_strings_level.xml	2564.5986	2566.6292	217.25
540	210100000	Airport_D_Artifact (Asmodians)	405274	STR_LF6_Airport_D_Artifact	第109基地-激战的援手	client_strings_level.xml	2375.57	727.7937	234.66476
541	210100000	Airport_F2_Artifact (Asmodians)	405275	STR_LF6_Airport_F2_Artifact	第110基地-战场的激励	client_strings_level.xml	327.79056	608.9343	287.67853
542	210100000	Airport_H_Artifact (Asmodians)	405276	STR_LF6_Airport_H_Artifact	第111基地-激战的援手	client_strings_level.xml	848.3803	2489.7908	356.04993
591	600200000	Lakrum	405444	-	-	-	-	-	-
592	600200000	Lakrum	405445	-	-	-	-	-	-
599	600300000	Dumah	405668	-	-	-	-	-	-
600	600300000	Dumah	405669	-	-	-	-	-	-
